時間,臺灣港口,貨物別,地區別,重量(公噸)
108年03月,基隆港,化學或有關工業產品,香港,8
108年03月,基隆港,化學或有關工業產品,日本,2
108年03月,基隆港,"機械用具電機設備,電視影像錄音機",美國,0
108年05月,基隆港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,1
108年07月,基隆港,"調製食品,飲料,煙酒類",西班牙,1
108年07月,基隆港,"機械用具電機設備,電視影像錄音機",土耳其,0
108年08月,基隆港,"皮革毛衣及其製品,旅行用物品",德國,0
108年08月,基隆港,卑金屬及其製品,日本,0
108年08月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
108年08月,基隆港,"機械用具電機設備,電視影像錄音機",德國,0
108年08月,基隆港,"機械用具電機設備,電視影像錄音機",日本,3
108年10月,基隆港,化學或有關工業產品,德國,1
108年10月,基隆港,"皮革毛衣及其製品,旅行用物品",中國大陸,0
108年10月,基隆港,"機械用具電機設備,電視影像錄音機",日本,0
108年11月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,3
108年12月,基隆港,"調製食品,飲料,煙酒類",英國,0
108年12月,基隆港,"機械用具電機設備,電視影像錄音機",土耳其,0
109年01月,基隆港,"機械用具電機設備,電視影像錄音機",義大利,0
109年02月,基隆港,"調製食品,飲料,煙酒類",英國,0
109年02月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
109年06月,基隆港,化學或有關工業產品,日本,5
109年06月,基隆港,塑膠橡膠及其製品,中國大陸,1
109年07月,基隆港,化學或有關工業產品,中國大陸,0
109年07月,基隆港,化學或有關工業產品,德國,0
109年07月,基隆港,化學或有關工業產品,新加坡,0
109年07月,基隆港,塑膠橡膠及其製品,馬來西亞,0
109年07月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",德國,0
109年08月,基隆港,"機械用具電機設備,電視影像錄音機",日本,0
109年08月,基隆港,"家具玩具運動用品,雜項製品",新加坡,1
109年09月,基隆港,"機械用具電機設備,電視影像錄音機",日本,0
109年10月,基隆港,化學或有關工業產品,德國,0
109年10月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",德國,0
109年10月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
109年10月,基隆港,車輛航空器船舶運輸設備,中國大陸,0
109年11月,基隆港,化學或有關工業產品,德國,0
109年11月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",德國,0
109年11月,基隆港,"家具玩具運動用品,雜項製品",新加坡,1
109年12月,基隆港,化學或有關工業產品,德國,1
109年12月,基隆港,"皮革毛衣及其製品,旅行用物品",中國大陸,0
109年12月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",德國,0
110年01月,基隆港,化學或有關工業產品,德國,0
110年01月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,2
110年02月,基隆港,"鞋帽傘,羽毛及其製品,人造花",越南,0
110年02月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
110年05月,基隆港,化學或有關工業產品,德國,0
110年05月,基隆港,"機械用具電機設備,電視影像錄音機",日本,0
110年05月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
110年06月,基隆港,化學或有關工業產品,德國,0
098年01月,臺中港,塑膠橡膠及其製品,泰國,0
098年01月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,498
098年01月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,3752
098年01月,臺中港,卑金屬及其製品,美國,0
098年01月,臺中港,車輛航空器船舶運輸設備,香港,0
098年01月,臺中港,車輛航空器船舶運輸設備,日本,0
098年01月,臺中港,車輛航空器船舶運輸設備,歐洲其他,1
098年02月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,5795
098年02月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,2995
098年02月,臺中港,紡織品及其製品,義大利,0
098年02月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
098年02月,臺中港,"機械用具電機設備,電視影像錄音機",日本,53
098年02月,臺中港,"機械用具電機設備,電視影像錄音機",美國,839
098年02月,臺中港,車輛航空器船舶運輸設備,日本,0
098年03月,臺中港,礦產品,韓國,40338
098年03月,臺中港,塑膠橡膠及其製品,泰國,0
098年03月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,4929
098年03月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,2696
098年03月,臺中港,紡織品及其製品,香港,0
098年03月,臺中港,紡織品及其製品,義大利,0
098年03月,臺中港,紡織品及其製品,菲律賓,0
098年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",韓國,0
098年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",菲律賓,0
098年03月,臺中港,"機械用具電機設備,電視影像錄音機",英國,1
098年03月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
098年03月,臺中港,"機械用具電機設備,電視影像錄音機",菲律賓,5
098年03月,臺中港,車輛航空器船舶運輸設備,日本,0
098年03月,臺中港,車輛航空器船舶運輸設備,韓國,11
098年04月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,8596
098年04月,臺中港,"機械用具電機設備,電視影像錄音機",德國,279
098年04月,臺中港,"機械用具電機設備,電視影像錄音機",日本,34
098年04月,臺中港,"機械用具電機設備,電視影像錄音機",菲律賓,5
098年04月,臺中港,車輛航空器船舶運輸設備,香港,0
098年04月,臺中港,車輛航空器船舶運輸設備,日本,0
098年04月,臺中港,車輛航空器船舶運輸設備,韓國,33
098年05月,臺中港,塑膠橡膠及其製品,泰國,0
098年05月,臺中港,"機械用具電機設備,電視影像錄音機",澳洲,1
098年05月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,303
098年05月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
098年05月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
098年05月,臺中港,車輛航空器船舶運輸設備,日本,0
098年05月,臺中港,車輛航空器船舶運輸設備,韓國,22
098年05月,臺中港,車輛航空器船舶運輸設備,美國,0
098年07月,臺中港,礦產品,日本,38824
098年07月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,7072
098年07月,臺中港,"機械用具電機設備,電視影像錄音機",澳洲,0
098年07月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,3
098年07月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,3
098年07月,臺中港,車輛航空器船舶運輸設備,香港,0
098年07月,臺中港,車輛航空器船舶運輸設備,日本,0
098年08月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,6753
098年08月,臺中港,紡織品及其製品,義大利,0
098年08月,臺中港,紡織品及其製品,美國,0
098年08月,臺中港,"鞋帽傘,羽毛及其製品,人造花",義大利,0
098年08月,臺中港,卑金屬及其製品,美國,0
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",加拿大,0
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",德國,314
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",香港,241
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",日本,310
098年08月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,95
098年08月,臺中港,車輛航空器船舶運輸設備,香港,0
098年08月,臺中港,車輛航空器船舶運輸設備,馬紹爾群島,0
098年09月,臺中港,化學或有關工業產品,美國,0
098年09月,臺中港,"皮革毛衣及其製品,旅行用物品",中國大陸,0
098年09月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,7128
098年09月,臺中港,卑金屬及其製品,英國,47
098年09月,臺中港,卑金屬及其製品,日本,1
098年09月,臺中港,卑金屬及其製品,美國,0
098年09月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
098年09月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
098年09月,臺中港,"機械用具電機設備,電視影像錄音機",日本,696
098年09月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,1
098年09月,臺中港,"機械用具電機設備,電視影像錄音機",美國,2
098年09月,臺中港,車輛航空器船舶運輸設備,香港,0
098年09月,臺中港,車輛航空器船舶運輸設備,美國,0
098年10月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,3298
098年10月,臺中港,紡織品及其製品,美國,0
098年10月,臺中港,卑金屬及其製品,日本,1
098年10月,臺中港,"機械用具電機設備,電視影像錄音機",日本,235
098年10月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
098年10月,臺中港,"機械用具電機設備,電視影像錄音機",美國,8
098年11月,臺中港,礦產品,韓國,1555
098年11月,臺中港,化學或有關工業產品,美國,0
098年11月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,3801
098年11月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,3
098年11月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
098年11月,臺中港,"機械用具電機設備,電視影像錄音機",美國,1
098年11月,臺中港,車輛航空器船舶運輸設備,香港,0
098年11月,臺中港,車輛航空器船舶運輸設備,日本,0
098年12月,臺中港,動物產品,美國,0
098年12月,臺中港,塑膠橡膠及其製品,法國,0
098年12月,臺中港,塑膠橡膠及其製品,日本,0
098年12月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,11300
098年12月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,3
098年12月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,18
098年12月,臺中港,紡織品及其製品,印尼,0
098年12月,臺中港,紡織品及其製品,荷蘭,0
098年12月,臺中港,卑金屬及其製品,荷蘭,3
098年12月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
098年12月,臺中港,"機械用具電機設備,電視影像錄音機",日本,1
098年12月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
098年12月,臺中港,車輛航空器船舶運輸設備,香港,0
098年12月,臺中港,車輛航空器船舶運輸設備,荷蘭,6
098年12月,臺中港,車輛航空器船舶運輸設備,美國,8
099年01月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,3098
099年01月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,6
099年01月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年01月,臺中港,"機械用具電機設備,電視影像錄音機",日本,1348
099年02月,臺中港,塑膠橡膠及其製品,美國,0
099年02月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,7557
099年02月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,7
099年02月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,30
099年02月,臺中港,紡織品及其製品,美國,4
099年02月,臺中港,車輛航空器船舶運輸設備,美國,0
099年03月,臺中港,化學或有關工業產品,美國,0
099年03月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,21412
099年03月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,23
099年03月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",日本,229
099年03月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
099年03月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年03月,臺中港,"機械用具電機設備,電視影像錄音機",日本,43
099年03月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
099年04月,臺中港,化學或有關工業產品,美國,0
099年04月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,1797
099年04月,臺中港,"機械用具電機設備,電視影像錄音機",澳洲,0
099年04月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年04月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
099年04月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,0
099年04月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
099年04月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
099年04月,臺中港,車輛航空器船舶運輸設備,香港,0
099年05月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,4244
099年05月,臺中港,紡織品及其製品,美國,0
099年05月,臺中港,"機械用具電機設備,電視影像錄音機",日本,85
099年05月,臺中港,車輛航空器船舶運輸設備,香港,0
099年05月,臺中港,車輛航空器船舶運輸設備,義大利,0
099年06月,臺中港,動物產品,中國大陸,0
099年06月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年06月,臺中港,"機械用具電機設備,電視影像錄音機",日本,30
099年06月,臺中港,"家具玩具運動用品,雜項製品",日本,0
099年07月,臺中港,動物產品,中國大陸,0
099年07月,臺中港,"皮革毛衣及其製品,旅行用物品",中國大陸,0
099年07月,臺中港,"木漿紙漿,紙及紙板及其製品",巴西,5907
099年07月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,12553
099年07月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年07月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
099年07月,臺中港,車輛航空器船舶運輸設備,香港,0
099年07月,臺中港,車輛航空器船舶運輸設備,義大利,0
099年08月,臺中港,卑金屬及其製品,美國,1
099年08月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年08月,臺中港,"機械用具電機設備,電視影像錄音機",美國,10
099年08月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,1
099年08月,臺中港,"家具玩具運動用品,雜項製品",香港,0
099年09月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,15755
099年09月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
099年09月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
099年09月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
099年09月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
099年09月,臺中港,車輛航空器船舶運輸設備,香港,0
099年09月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,3
099年10月,臺中港,塑膠橡膠及其製品,亞洲其他,0
