時間,臺灣港口,貨物別,地區別,重量(公噸)
101年06月,臺北港,長石、霞石,廣東廣州,9185
101年06月,臺北港,長石、霞石,福建福州,4000
101年06月,臺北港,長石、霞石,山東蓬萊,21399
101年06月,臺北港,長石、霞石,山東煙臺,2500
101年06月,臺北港,長石、霞石,福建漳州,2450
101年06月,臺北港,煤,天津新港,17129
101年06月,臺北港,其他,山東蓬萊,24
101年07月,臺北港,高嶺土,廣西北海,23348
101年07月,臺北港,高嶺土,福建漳州,9250
101年07月,臺北港,大理石花崗石,福建城澳,88573
101年07月,臺北港,大理石花崗石,福建泉州,24220
101年07月,臺北港,大理石花崗石,福建廈門,115460
101年07月,臺北港,大理石花崗石,福建漳州,45379
101年07月,臺北港,砂礫,福建福州,5900
101年07月,臺北港,砂礫,福建廈門,24353
101年07月,臺北港,長石、霞石,廣東廣州,22315
101年07月,臺北港,長石、霞石,福建漳州,2519
101年07月,臺北港,化工原料,山東萊州,3988
101年08月,臺北港,高嶺土,廣西北海,10059
101年08月,臺北港,高嶺土,廣東湛江,5068
101年08月,臺北港,高嶺土,福建漳州,13609
101年08月,臺北港,大理石花崗石,福建城澳,17400
101年08月,臺北港,大理石花崗石,福建泉州,48037
101年08月,臺北港,大理石花崗石,福建廈門,88724
101年08月,臺北港,砂礫,福建福州,6031
101年08月,臺北港,砂礫,福建廈門,23700
101年08月,臺北港,長石、霞石,廣東廣州,10558
101年08月,臺北港,長石、霞石,福建福州,2200
101年08月,臺北港,長石、霞石,山東萊州,7100
101年08月,臺北港,長石、霞石,山東煙臺,7400
101年08月,臺北港,長石、霞石,福建漳州,1500
101年08月,臺北港,化工原料,山東青島,4777
101年09月,臺北港,高嶺土,廣西北海,29874
101年09月,臺北港,高嶺土,福建漳州,8687
101年09月,臺北港,大理石花崗石,福建城澳,51521
101年09月,臺北港,大理石花崗石,福建泉州,22203
101年09月,臺北港,大理石花崗石,福建廈門,104169
101年09月,臺北港,大理石花崗石,福建漳州,37434
101年09月,臺北港,砂礫,福建福州,5900
101年09月,臺北港,砂礫,福建廈門,46909
101年09月,臺北港,長石、霞石,廣東廣州,20065
101年09月,臺北港,長石、霞石,福建福州,3710
101年09月,臺北港,長石、霞石,山東龍口,1743
101年09月,臺北港,長石、霞石,福建泉州,9873
101年09月,臺北港,長石、霞石,山東煙臺,7400
101年09月,臺北港,長石、霞石,福建漳州,5924
101年09月,臺北港,化工原料,遼寧大連,4910
101年09月,臺北港,化工原料,山東青島,4778
101年09月,臺北港,其他,福建福州,3620
101年09月,臺北港,其他,山東龍口,5119
101年09月,臺北港,其他,福建漳州,1050
101年10月,臺北港,高嶺土,廣西北海,1761
101年10月,臺北港,高嶺土,福建漳州,2815
101年10月,臺北港,大理石花崗石,福建城澳,67885
101年10月,臺北港,大理石花崗石,福建泉州,20000
101年10月,臺北港,大理石花崗石,福建廈門,24573
101年10月,臺北港,大理石花崗石,福建漳州,19412
101年10月,臺北港,砂礫,福建廈門,64864
101年10月,臺北港,長石、霞石,廣東廣州,5503
101年10月,臺北港,長石、霞石,福建福州,5213
101年10月,臺北港,長石、霞石,山東蓬萊,16178
101年10月,臺北港,長石、霞石,山東煙臺,7400
101年10月,臺北港,化工原料,山東青島,4778
101年11月,臺北港,高嶺土,廣西北海,25240
101年11月,臺北港,高嶺土,福建漳州,7500
101年11月,臺北港,大理石花崗石,福建城澳,85270
101年11月,臺北港,大理石花崗石,福建泉州,19672
101年11月,臺北港,大理石花崗石,福建廈門,82188
101年11月,臺北港,大理石花崗石,福建漳州,38738
101年11月,臺北港,砂礫,福建廈門,45341
101年11月,臺北港,長石、霞石,廣東廣州,5018
101年11月,臺北港,長石、霞石,福建福州,2000
101年11月,臺北港,長石、霞石,山東龍口,1000
101年11月,臺北港,長石、霞石,福建漳州,2500
101年11月,臺北港,化工原料,山東青島,9380
101年11月,臺北港,其他,福建福州,1950
101年12月,臺北港,高嶺土,廣西北海,10842
101年12月,臺北港,高嶺土,福建漳州,8728
101年12月,臺北港,大理石花崗石,福建城澳,75745
101年12月,臺北港,大理石花崗石,福建泉州,38910
101年12月,臺北港,大理石花崗石,福建廈門,75042
101年12月,臺北港,大理石花崗石,福建漳州,42669
101年12月,臺北港,砂礫,福建廈門,81553
101年12月,臺北港,長石、霞石,廣東廣州,9970
101年12月,臺北港,長石、霞石,福建福州,8500
101年12月,臺北港,長石、霞石,山東蓬萊,13034
101年12月,臺北港,長石、霞石,福建漳州,1250
102年01月,臺北港,高嶺土,廣西北海,15741
102年01月,臺北港,高嶺土,山東蓬萊,1200
102年01月,臺北港,高嶺土,福建漳州,8159
102年01月,臺北港,大理石花崗石,福建城澳,84900
102年01月,臺北港,大理石花崗石,福建泉州,41376
102年01月,臺北港,大理石花崗石,福建廈門,154435
102年01月,臺北港,大理石花崗石,福建漳州,39015
102年01月,臺北港,砂礫,福建廈門,54350
102年01月,臺北港,長石、霞石,廣東廣州,12333
102年01月,臺北港,長石、霞石,山東蓬萊,7440
102年01月,臺北港,長石、霞石,福建泉州,3920
102年01月,臺北港,長石、霞石,山東煙臺,4700
102年01月,臺北港,長石、霞石,福建漳州,2500
102年02月,臺北港,高嶺土,福建漳州,3598
102年02月,臺北港,大理石花崗石,福建城澳,16550
102年02月,臺北港,大理石花崗石,福建廈門,124944
102年02月,臺北港,大理石花崗石,福建漳州,21299
102年02月,臺北港,砂礫,福建廈門,44425
102年02月,臺北港,長石、霞石,山東龍口,3007
102年02月,臺北港,化工原料,山東青島,4768
102年02月,臺北港,其他,山東龍口,5420
102年03月,臺北港,高嶺土,廣西北海,22616
102年03月,臺北港,高嶺土,福建漳州,6587
102年03月,臺北港,大理石花崗石,福建城澳,17791
102年03月,臺北港,大理石花崗石,福建泉州,12000
102年03月,臺北港,大理石花崗石,福建廈門,460425
102年03月,臺北港,砂礫,福建廈門,71924
102年03月,臺北港,長石、霞石,廣東廣州,7562
102年03月,臺北港,長石、霞石,福建福州,3772
102年03月,臺北港,長石、霞石,山東蓬萊,29195
102年03月,臺北港,長石、霞石,浙江洋山,3600
102年03月,臺北港,長石、霞石,山東煙臺,2503
102年03月,臺北港,化工原料,山東萊州,4400
102年03月,臺北港,化工原料,山東青島,5486
102年04月,臺北港,高嶺土,廣西北海,18066
102年04月,臺北港,高嶺土,福建漳州,8486
102年04月,臺北港,大理石花崗石,福建福州,5900
102年04月,臺北港,大理石花崗石,福建泉州,12000
102年04月,臺北港,大理石花崗石,福建廈門,388148
102年04月,臺北港,砂礫,福建廈門,66866
102年04月,臺北港,長石、霞石,廣東廣州,16252
102年04月,臺北港,長石、霞石,福建福州,5866
102年04月,臺北港,長石、霞石,福建漳州,4650
102年04月,臺北港,化工原料,山東萊州,4410
102年04月,臺北港,化工原料,山東青島,4978
102年04月,臺北港,其他,福建福州,3725
102年05月,臺北港,矽砂,福建東山,3639
102年05月,臺北港,高嶺土,廣西北海,12756
102年05月,臺北港,高嶺土,福建漳州,11058
102年05月,臺北港,大理石花崗石,福建泉州,3000
102年05月,臺北港,大理石花崗石,福建松下,40051
102年05月,臺北港,大理石花崗石,福建廈門,324270
102年05月,臺北港,砂礫,福建廈門,81807
102年05月,臺北港,長石、霞石,廣東廣州,9294
102年05月,臺北港,長石、霞石,山東龍口,9000
102年05月,臺北港,長石、霞石,山東蓬萊,15247
102年05月,臺北港,長石、霞石,福建漳州,2069
102年05月,臺北港,化工原料,山東青島,5231
102年05月,臺北港,其他,山東龍口,2600
102年05月,臺北港,其他,福建秀嶼,3822
102年06月,臺北港,矽砂,福建東山,5444
102年06月,臺北港,高嶺土,廣西北海,5189
102年06月,臺北港,高嶺土,福建漳州,6300
102年06月,臺北港,大理石花崗石,福建城澳,33413
102年06月,臺北港,大理石花崗石,福建泉州,6000
102年06月,臺北港,大理石花崗石,福建松下,42507
102年06月,臺北港,大理石花崗石,福建廈門,304806
102年06月,臺北港,砂礫,福建廈門,85881
102年06月,臺北港,長石、霞石,廣東廣州,6342
102年06月,臺北港,長石、霞石,福建福州,7748
102年06月,臺北港,長石、霞石,山東龍口,838
102年06月,臺北港,長石、霞石,福建泉州,4000
102年06月,臺北港,長石、霞石,山東煙臺,15692
102年06月,臺北港,長石、霞石,福建漳州,4327
102年06月,臺北港,化工原料,山東青島,5234
102年07月,臺北港,高嶺土,廣西北海,10177
102年07月,臺北港,高嶺土,福建漳州,4350
102年07月,臺北港,大理石花崗石,福建城澳,50556
102年07月,臺北港,大理石花崗石,福建泉州,15000
102年07月,臺北港,大理石花崗石,福建松下,139753
102年07月,臺北港,大理石花崗石,福建廈門,293972
102年07月,臺北港,砂礫,福建松下,7706
102年07月,臺北港,砂礫,福建廈門,45700
102年07月,臺北港,長石、霞石,廣東廣州,13405
102年07月,臺北港,長石、霞石,福建福州,1900
102年07月,臺北港,長石、霞石,山東蓬萊,18114
102年07月,臺北港,長石、霞石,湖南－－,2112
102年07月,臺北港,長石、霞石,福建漳州,6300
102年07月,臺北港,化工原料,山東萊州,4500
102年07月,臺北港,其他,福建福州,1700
102年08月,臺北港,高嶺土,廣西北海,35086
102年08月,臺北港,高嶺土,福建漳州,11970
102年08月,臺北港,大理石花崗石,福建城澳,68246
102年08月,臺北港,大理石花崗石,福建福州,5900
102年08月,臺北港,大理石花崗石,福建泉州,9000
102年08月,臺北港,大理石花崗石,福建松下,66175
102年08月,臺北港,大理石花崗石,福建廈門,305140
102年08月,臺北港,砂礫,福建廈門,45581
102年08月,臺北港,長石、霞石,廣東廣州,7246
102年08月,臺北港,長石、霞石,福建福州,3900
102年08月,臺北港,化工原料,山東萊州,3873
102年09月,臺北港,高嶺土,廣西北海,10409
102年09月,臺北港,高嶺土,福建漳州,8364
102年09月,臺北港,大理石花崗石,福建城澳,60842
102年09月,臺北港,大理石花崗石,福建福州,5000
102年09月,臺北港,大理石花崗石,福建泉州,6000
102年09月,臺北港,大理石花崗石,福建廈門,157138
102年09月,臺北港,砂礫,福建廈門,23707
102年09月,臺北港,長石、霞石,廣東廣州,9800
102年09月,臺北港,長石、霞石,福建福州,800
102年09月,臺北港,長石、霞石,山東蓬萊,11079
102年09月,臺北港,長石、霞石,福建泉州,4000
102年09月,臺北港,長石、霞石,福建漳州,4250
102年09月,臺北港,化工原料,山東青島,4888
102年09月,臺北港,其他,福建福州,1300
102年09月,臺北港,其他,山東蓬萊,96
102年10月,臺北港,高嶺土,廣西北海,16854
102年10月,臺北港,高嶺土,福建漳州,4067
102年10月,臺北港,大理石花崗石,福建城澳,77406
102年10月,臺北港,大理石花崗石,福建福州,5000
102年10月,臺北港,大理石花崗石,福建松下,23568
102年10月,臺北港,大理石花崗石,福建廈門,322303
102年10月,臺北港,砂礫,福建廈門,116710
102年10月,臺北港,長石、霞石,廣東廣州,7061
102年10月,臺北港,長石、霞石,福建福州,3892
102年10月,臺北港,長石、霞石,山東龍口,27175
102年10月,臺北港,化工原料,山東萊州,4000
102年10月,臺北港,其他,山東龍口,5385
102年11月,臺北港,高嶺土,廣西北海,31800
102年11月,臺北港,高嶺土,福建漳州,15339
102年11月,臺北港,大理石花崗石,福建城澳,78972
102年11月,臺北港,大理石花崗石,福建福州,7027
102年11月,臺北港,大理石花崗石,福建泉州,14216
102年11月,臺北港,大理石花崗石,福建松下,86080
102年11月,臺北港,大理石花崗石,福建廈門,364571
102年11月,臺北港,砂礫,福建城澳,4650
102年11月,臺北港,砂礫,福建廈門,81646
102年11月,臺北港,長石、霞石,廣東廣州,3117
102年11月,臺北港,長石、霞石,福建福州,5508
102年11月,臺北港,長石、霞石,福建漳州,7227
102年11月,臺北港,其他,福建福州,3100
102年11月,臺北港,其他,山東龍口,2500
102年12月,臺北港,高嶺土,廣西北海,21945
102年12月,臺北港,高嶺土,福建漳州,4112
102年12月,臺北港,大理石花崗石,福建城澳,85976
102年12月,臺北港,大理石花崗石,福建泉州,21838
102年12月,臺北港,大理石花崗石,福建松下,17147
102年12月,臺北港,大理石花崗石,福建廈門,378982
102年12月,臺北港,大理石花崗石,福建漳州,14400
102年12月,臺北港,砂礫,福建廈門,82661
102年12月,臺北港,長石、霞石,山東蓬萊,26802
102年12月,臺北港,長石、霞石,福建泉州,4045
102年12月,臺北港,長石、霞石,廣東鹽田,7400
102年12月,臺北港,化工原料,山東萊州,4059
102年12月,臺北港,化工原料,山東青島,3918
102年12月,臺北港,其他,山東蓬萊,72
102年12月,臺北港,其他,上海,254
103年01月,臺北港,高嶺土,廣西北海,17932
103年01月,臺北港,高嶺土,山東蓬萊,1442
103年01月,臺北港,高嶺土,福建漳州,8710
103年01月,臺北港,大理石花崗石,福建城澳,133678
103年01月,臺北港,大理石花崗石,福建福州,14105
103年01月,臺北港,大理石花崗石,福建松下,60815
103年01月,臺北港,大理石花崗石,福建廈門,335955
103年01月,臺北港,大理石花崗石,福建漳州,14400
103年01月,臺北港,砂礫,福建廈門,99702
103年01月,臺北港,長石、霞石,福建福州,6500
103年01月,臺北港,長石、霞石,山東蓬萊,23637
103年01月,臺北港,長石、霞石,海南清瀾,7280
103年01月,臺北港,長石、霞石,福建漳州,2950
103年01月,臺北港,其他,山東蓬萊,48
103年01月,臺北港,其他,上海,45
103年02月,臺北港,高嶺土,廣西北海,19262
103年02月,臺北港,高嶺土,福建福州,4049
103年02月,臺北港,高嶺土,福建漳州,6077
103年02月,臺北港,大理石花崗石,福建城澳,17674
103年02月,臺北港,大理石花崗石,福建福州,14400
103年02月,臺北港,大理石花崗石,福建松下,43790
103年02月,臺北港,大理石花崗石,福建廈門,151518
103年02月,臺北港,砂礫,福建廈門,91557
103年02月,臺北港,長石、霞石,廣東廣州,5000
103年02月,臺北港,長石、霞石,福建福州,1861
103年02月,臺北港,長石、霞石,福建漳州,7564
103年02月,臺北港,化工原料,山東青島,4514
103年02月,臺北港,其他,福建福州,3212
103年03月,臺北港,高嶺土,廣西北海,30931
103年03月,臺北港,高嶺土,福建漳州,12636
103年03月,臺北港,大理石花崗石,福建城澳,179067
103年03月,臺北港,大理石花崗石,福建福州,14250
103年03月,臺北港,大理石花崗石,福建松下,17614
103年03月,臺北港,大理石花崗石,福建廈門,329505
103年03月,臺北港,大理石花崗石,福建漳州,28700
103年03月,臺北港,砂礫,福建廈門,60673
103年03月,臺北港,長石、霞石,廣東廣州,15505
103年03月,臺北港,長石、霞石,山東蓬萊,22800
103年03月,臺北港,長石、霞石,山東煙臺,12387
103年03月,臺北港,長石、霞石,福建漳州,3150
103年03月,臺北港,其他,上海,556
103年03月,臺北港,其他,福建秀嶼,4901
103年04月,臺北港,高嶺土,廣西北海,35060
103年04月,臺北港,高嶺土,山東龍口,500
103年04月,臺北港,高嶺土,福建漳州,7800
103年04月,臺北港,大理石花崗石,福建城澳,126199
103年04月,臺北港,大理石花崗石,福建福州,30986
103年04月,臺北港,大理石花崗石,福建松下,22979
103年04月,臺北港,大理石花崗石,福建廈門,245476
103年04月,臺北港,大理石花崗石,福建漳州,43100
103年04月,臺北港,砂礫,福建廈門,61812
103年04月,臺北港,長石、霞石,廣東廣州,20307
103年04月,臺北港,長石、霞石,福建福州,2241
103年04月,臺北港,長石、霞石,山東龍口,15298
103年04月,臺北港,長石、霞石,福建泉州,4000
103年04月,臺北港,長石、霞石,山東煙臺,3091
103年04月,臺北港,長石、霞石,福建漳州,3250
103年04月,臺北港,化工原料,山東萊州,4400
103年04月,臺北港,其他,福建福州,2558
103年04月,臺北港,其他,山東龍口,4000
103年05月,臺北港,高嶺土,廣西北海,19294
103年05月,臺北港,高嶺土,福建漳州,13616
103年05月,臺北港,大理石花崗石,福建城澳,120420
103年05月,臺北港,大理石花崗石,福建福州,68540
103年05月,臺北港,大理石花崗石,福建泉州,10200
103年05月,臺北港,大理石花崗石,福建廈門,211518
103年05月,臺北港,砂礫,福建廈門,68239
103年05月,臺北港,長石、霞石,廣東廣州,7137
103年05月,臺北港,長石、霞石,福建福州,2300
103年05月,臺北港,長石、霞石,福建漳州,1900
103年05月,臺北港,化工原料,山東萊州,4000
103年05月,臺北港,化工原料,山東青島,4783
103年05月,臺北港,電力機械及零件,上海,127
103年05月,臺北港,其他,福建福州,1500
103年06月,臺北港,高嶺土,廣西北海,31516
103年06月,臺北港,高嶺土,福建漳州,4218
103年06月,臺北港,大理石花崗石,福建城澳,212787
103年06月,臺北港,大理石花崗石,福建福州,140958
103年06月,臺北港,大理石花崗石,福建泉州,5100
103年06月,臺北港,大理石花崗石,福建松下,45795
103年06月,臺北港,大理石花崗石,福建廈門,266902
103年06月,臺北港,大理石花崗石,福建漳州,14400
103年06月,臺北港,砂礫,福建廈門,88957
103年06月,臺北港,長石、霞石,廣東廣州,7014
103年06月,臺北港,長石、霞石,福建福州,3476
103年06月,臺北港,長石、霞石,山東蓬萊,23063
103年06月,臺北港,長石、霞石,海南清瀾,5000
103年06月,臺北港,長石、霞石,福建漳州,4660
103年06月,臺北港,其他,遼寧大連,489
103年06月,臺北港,其他,江蘇南通,668
103年06月,臺北港,其他,山東蓬萊,48
103年07月,臺北港,高嶺土,廣西北海,32732
103年07月,臺北港,高嶺土,福建漳州,13533
103年07月,臺北港,大理石花崗石,福建城澳,138554
103年07月,臺北港,大理石花崗石,福建福州,94211
103年07月,臺北港,大理石花崗石,廣東黃埔,19000
103年07月,臺北港,大理石花崗石,福建泉州,7200
103年07月,臺北港,大理石花崗石,福建廈門,232126
103年07月,臺北港,大理石花崗石,福建漳州,21600
103年07月,臺北港,砂礫,福建松下,18952
103年07月,臺北港,砂礫,福建廈門,33499
103年07月,臺北港,砂礫,福建漳州,16199
103年07月,臺北港,長石、霞石,廣東廣州,17633
103年07月,臺北港,長石、霞石,福建福州,6600
103年07月,臺北港,長石、霞石,山東煙臺,6819
103年07月,臺北港,長石、霞石,福建漳州,3770
103年07月,臺北港,化工原料,山東萊州,4000
103年07月,臺北港,化工原料,江蘇南通,4958
103年07月,臺北港,其他,福建福州,2600
103年07月,臺北港,其他,天津,727
103年08月,臺北港,高嶺土,廣西北海,7080
103年08月,臺北港,高嶺土,山東蓬萊,433
103年08月,臺北港,高嶺土,福建漳州,10260
103年08月,臺北港,大理石花崗石,廣東廣州,95394
103年08月,臺北港,大理石花崗石,福建城澳,56464
103年08月,臺北港,大理石花崗石,福建福州,121666
103年08月,臺北港,大理石花崗石,廣東黃埔,42000
103年08月,臺北港,大理石花崗石,福建泉州,36300
103年08月,臺北港,大理石花崗石,福建松下,93372
103年08月,臺北港,大理石花崗石,福建廈門,173918
103年08月,臺北港,大理石花崗石,福建漳州,35263
103年08月,臺北港,砂礫,福建廈門,31845
103年08月,臺北港,砂礫,福建漳州,10147
103年08月,臺北港,長石、霞石,山東龍口,2500
103年08月,臺北港,長石、霞石,山東蓬萊,17751
103年08月,臺北港,長石、霞石,福建泉州,4044
103年08月,臺北港,長石、霞石,福建漳州,4994
103年08月,臺北港,其他,福建福州,7296
103年08月,臺北港,其他,山東龍口,3500
103年08月,臺北港,其他,山東蓬萊,2539
103年09月,臺北港,高嶺土,廣西北海,29282
103年09月,臺北港,高嶺土,山東蓬萊,1200
103年09月,臺北港,高嶺土,福建漳州,9979
103年09月,臺北港,大理石花崗石,廣東廣州,61447
103年09月,臺北港,大理石花崗石,福建城澳,148001
103年09月,臺北港,大理石花崗石,福建福州,120730
103年09月,臺北港,大理石花崗石,廣東黃埔,34595
103年09月,臺北港,大理石花崗石,福建松下,58700
103年09月,臺北港,大理石花崗石,福建廈門,197262
103年09月,臺北港,大理石花崗石,福建漳州,78100
103年09月,臺北港,砂礫,廣東廣州,6550
103年09月,臺北港,砂礫,福建福清,6698
103年09月,臺北港,砂礫,福建廈門,48887
103年09月,臺北港,長石、霞石,福建福州,3530
103年09月,臺北港,長石、霞石,山東蓬萊,34142
103年09月,臺北港,長石、霞石,海南清瀾,4000
103年09月,臺北港,長石、霞石,湖南－－,7137
103年09月,臺北港,長石、霞石,山東煙臺,7548
103年09月,臺北港,長石、霞石,福建漳州,2523
103年09月,臺北港,化工原料,山東萊州,4000
103年09月,臺北港,其他,福建福州,1630
103年09月,臺北港,其他,上海,125
103年10月,臺北港,高嶺土,廣西北海,26310
103年10月,臺北港,高嶺土,福建廈門,4100
103年10月,臺北港,高嶺土,福建漳州,1888
103年10月,臺北港,大理石花崗石,廣東廣州,32000
103年10月,臺北港,大理石花崗石,福建城澳,117948
103年10月,臺北港,大理石花崗石,福建福州,78878
103年10月,臺北港,大理石花崗石,福建馬尾,21000
103年10月,臺北港,大理石花崗石,廣東媽灣,1000
103年10月,臺北港,大理石花崗石,福建松下,97246
103年10月,臺北港,大理石花崗石,福建廈門,205536
103年10月,臺北港,大理石花崗石,福建漳州,65120
103年10月,臺北港,砂礫,福建廈門,33704
103年10月,臺北港,長石、霞石,廣東廣州,6506
103年10月,臺北港,長石、霞石,福建福州,4003
103年10月,臺北港,長石、霞石,福建泉州,4000
103年10月,臺北港,長石、霞石,福建漳州,6304
103年10月,臺北港,化工原料,山東青島,5124
103年10月,臺北港,生鐵,遼寧丹東,6505
103年10月,臺北港,其他,福建福州,1910
103年11月,臺北港,高嶺土,廣西北海,23790
103年11月,臺北港,高嶺土,福建漳州,13050
103年11月,臺北港,大理石花崗石,廣東廣州,64000
103年11月,臺北港,大理石花崗石,福建城澳,138129
103年11月,臺北港,大理石花崗石,福建福州,58203
103年11月,臺北港,大理石花崗石,福建福清,1400
103年11月,臺北港,大理石花崗石,廣東黃埔,19019
103年11月,臺北港,大理石花崗石,福建馬尾,7000
103年11月,臺北港,大理石花崗石,福建松下,105660
103年11月,臺北港,大理石花崗石,福建廈門,204682
103年11月,臺北港,大理石花崗石,福建漳州,83079
103年11月,臺北港,砂礫,福建福清,5600
103年11月,臺北港,砂礫,福建泉州,5774
103年11月,臺北港,砂礫,福建廈門,73171
103年11月,臺北港,砂礫,福建漳州,6000
103年11月,臺北港,長石、霞石,山東蓬萊,11700
103年11月,臺北港,長石、霞石,福建漳州,3900
103年11月,臺北港,化工原料,山東萊州,5000
103年11月,臺北港,化工原料,山東青島,4775
103年11月,臺北港,其他,福建馬尾,3600
103年11月,臺北港,其他,山東蓬萊,48
103年11月,臺北港,其他,上海,137
103年12月,臺北港,高嶺土,廣西北海,25208
103年12月,臺北港,高嶺土,福建漳州,7566
103年12月,臺北港,大理石花崗石,廣東廣州,65402
103年12月,臺北港,大理石花崗石,福建城澳,237326
103年12月,臺北港,大理石花崗石,福建福州,35303
103年12月,臺北港,大理石花崗石,福建廈門,169861
103年12月,臺北港,大理石花崗石,福建漳州,98168
103年12月,臺北港,砂礫,福建泉州,6800
103年12月,臺北港,砂礫,福建廈門,58244
103年12月,臺北港,砂礫,福建漳州,6000
103年12月,臺北港,長石、霞石,山東龍口,1500
103年12月,臺北港,長石、霞石,山東蓬萊,18400
103年12月,臺北港,長石、霞石,海南清瀾,4000
103年12月,臺北港,長石、霞石,湖南－－,6643
103年12月,臺北港,長石、霞石,福建漳州,5725
103年12月,臺北港,化工原料,山東萊州,5000
103年12月,臺北港,其他,廣東廣州,4000
103年12月,臺北港,其他,山東龍口,3000
103年12月,臺北港,其他,山東蓬萊,1500
103年12月,臺北港,其他,上海,225
104年01月,臺北港,高嶺土,廣西北海,29491
104年01月,臺北港,高嶺土,福建漳州,13352
104年01月,臺北港,大理石花崗石,廣東廣州,96000
104年01月,臺北港,大理石花崗石,福建城澳,151008
104年01月,臺北港,大理石花崗石,福建福州,98203
104年01月,臺北港,大理石花崗石,福建廈門,176727
104年01月,臺北港,大理石花崗石,福建漳州,96209
104年01月,臺北港,砂礫,福建泉州,6800
104年01月,臺北港,砂礫,福建廈門,47320
104年01月,臺北港,砂礫,福建漳州,11000
104年01月,臺北港,長石、霞石,廣東廣州,7000
104年01月,臺北港,長石、霞石,福建福州,4026
104年01月,臺北港,長石、霞石,山東蓬萊,13525
104年01月,臺北港,長石、霞石,福建泉州,4000
104年01月,臺北港,長石、霞石,山東煙臺,7400
104年01月,臺北港,長石、霞石,福建漳州,2213
104年01月,臺北港,化工原料,山東青島,4704
104年01月,臺北港,生鐵,遼寧丹東,7339
104年01月,臺北港,其他,福建福州,1183
104年02月,臺北港,高嶺土,廣西北海,14970
104年02月,臺北港,高嶺土,福建漳州,3039
104年02月,臺北港,大理石花崗石,福建城澳,132228
104年02月,臺北港,大理石花崗石,福建福州,87668
104年02月,臺北港,大理石花崗石,福建廈門,170002
104年02月,臺北港,大理石花崗石,福建漳州,84359
104年02月,臺北港,砂礫,福建泉州,23000
104年02月,臺北港,砂礫,福建廈門,52179
104年02月,臺北港,砂礫,福建漳州,15181
104年02月,臺北港,長石、霞石,廣東廣州,6000
104年02月,臺北港,長石、霞石,福建福州,3426
104年02月,臺北港,長石、霞石,山東蓬萊,1500
104年02月,臺北港,長石、霞石,福建漳州,1990
104年02月,臺北港,化工原料,山東青島,5079
104年02月,臺北港,其他,福建福州,3975
104年03月,臺北港,高嶺土,廣西北海,19456
104年03月,臺北港,高嶺土,福建漳州,4650
104年03月,臺北港,大理石花崗石,福建城澳,155589
104年03月,臺北港,大理石花崗石,福建福州,112182
104年03月,臺北港,大理石花崗石,福建松下,50510
104年03月,臺北港,大理石花崗石,福建廈門,223329
104年03月,臺北港,大理石花崗石,福建漳州,73400
104年03月,臺北港,砂礫,福建泉州,22500
104年03月,臺北港,砂礫,福建廈門,41251
104年03月,臺北港,長石、霞石,廣東廣州,3700
104年03月,臺北港,長石、霞石,山東蓬萊,19187
104年03月,臺北港,長石、霞石,福建漳州,3780
104年03月,臺北港,化工原料,山東萊州,4000
104年03月,臺北港,化工原料,山東青島,5825
104年03月,臺北港,其他,廣東廣州,4000
104年03月,臺北港,其他,山東蓬萊,48
104年04月,臺北港,高嶺土,廣西北海,9496
104年04月,臺北港,高嶺土,福建漳州,7542
104年04月,臺北港,大理石花崗石,福建城澳,91371
104年04月,臺北港,大理石花崗石,福建福州,105990
104年04月,臺北港,大理石花崗石,福建泉州,4008
104年04月,臺北港,大理石花崗石,福建廈門,283331
104年04月,臺北港,大理石花崗石,福建漳州,146251
104年04月,臺北港,砂礫,福建泉州,18052
104年04月,臺北港,砂礫,福建廈門,32879
104年04月,臺北港,砂礫,福建漳州,15565
104年04月,臺北港,長石、霞石,廣東廣州,6159
104年04月,臺北港,長石、霞石,海南清瀾,4000
104年04月,臺北港,長石、霞石,山東煙臺,3600
104年04月,臺北港,長石、霞石,廣東鹽田,7564
104年04月,臺北港,長石、霞石,福建漳州,3150
104年04月,臺北港,化工原料,山東青島,5833
104年04月,臺北港,其他,福建福州,2500
104年04月,臺北港,其他,福建秀嶼,2500
104年05月,臺北港,高嶺土,廣西北海,34610
104年05月,臺北港,高嶺土,山東蓬萊,1797
104年05月,臺北港,高嶺土,福建漳州,16950
104年05月,臺北港,大理石花崗石,福建城澳,104739
104年05月,臺北港,大理石花崗石,福建福州,118847
104年05月,臺北港,大理石花崗石,福建松下,3500
104年05月,臺北港,大理石花崗石,福建廈門,158903
104年05月,臺北港,大理石花崗石,福建漳州,94400
104年05月,臺北港,砂礫,福建泉州,9025
104年05月,臺北港,砂礫,福建松下,6000
104年05月,臺北港,砂礫,福建廈門,48185
104年05月,臺北港,砂礫,福建漳州,6000
104年05月,臺北港,長石、霞石,廣東廣州,10950
104年05月,臺北港,長石、霞石,福建福州,3400
104年05月,臺北港,長石、霞石,廣東黃埔,6535
104年05月,臺北港,長石、霞石,山東蓬萊,44449
104年05月,臺北港,長石、霞石,福建泉州,11500
104年05月,臺北港,長石、霞石,山東日照,3646
104年05月,臺北港,長石、霞石,福建漳州,270
104年05月,臺北港,化工原料,山東萊州,4500
104年05月,臺北港,化工原料,山東青島,4821
104年05月,臺北港,其他,福建福州,1500
104年05月,臺北港,其他,山東龍口,7000
104年05月,臺北港,其他,山東蓬萊,48
104年06月,臺北港,高嶺土,廣西北海,22373
