時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
105年08月,高雄港,國內,臺中港,汽油,48090
105年08月,高雄港,國內,花蓮港,汽油,6529
105年08月,高雄港,國內,蘇澳港,汽油,5018
105年08月,高雄港,國內,金門港,汽油,1945
105年08月,高雄港,國內,麥寮港,汽油,12360
105年08月,高雄港,國內,小琉球,汽油,120
105年08月,高雄港,國外,中國大陸,汽油,8598
105年08月,高雄港,國外,新加坡,汽油,172318
105年08月,高雄港,國內,基隆港,柴油,5088
105年08月,高雄港,國內,馬公港,柴油,11755
105年08月,高雄港,國內,金門港,柴油,1421
105年08月,高雄港,國內,小琉球,柴油,613
105年08月,高雄港,國內,環島其他,柴油,3138
105年08月,高雄港,國外,中國大陸,柴油,20381
105年08月,高雄港,國外,菲律賓,柴油,38987
105年08月,高雄港,國外,新加坡,柴油,17521
105年08月,高雄港,國內,基隆港,燃料油,28908
105年08月,高雄港,國內,臺中港,燃料油,47603
105年08月,高雄港,國內,花蓮港,燃料油,2756
105年08月,高雄港,國內,馬公港,燃料油,9945
105年08月,高雄港,國內,金門港,燃料油,7603
105年08月,高雄港,國內,深澳港,燃料油,37872
105年08月,高雄港,國外,馬來西亞,燃料油,20978
105年08月,高雄港,國外,新加坡,燃料油,20958
105年08月,高雄港,國內,馬公港,石油腦,3415
105年08月,高雄港,國外,印尼,肥料,6040
105年08月,高雄港,國外,馬來西亞,肥料,11900
105年08月,高雄港,國外,中國大陸,鋼材,343
105年08月,高雄港,國外,英國,鋼材,1
105年08月,高雄港,國外,墨西哥,鋼材,2
105年08月,高雄港,國外,美國,鋼材,6
105年08月,高雄港,國外,中國大陸,白蠟油,1988
105年08月,高雄港,國外,澳洲,其他,1
105年08月,高雄港,國外,中國大陸,其他,69426
105年08月,高雄港,國外,德國,其他,7
105年08月,高雄港,國外,英國,其他,5
105年08月,高雄港,國外,香港,其他,1
105年08月,高雄港,國外,印度,其他,1
105年08月,高雄港,國外,義大利,其他,2
105年08月,高雄港,國外,日本,其他,452
105年08月,高雄港,國外,韓國,其他,5998
105年08月,高雄港,國外,馬來西亞,其他,2661
105年08月,高雄港,國外,荷蘭,其他,2
105年08月,高雄港,國外,新加坡,其他,40
105年08月,高雄港,國外,泰國,其他,3009
105年08月,高雄港,國外,歐洲其他,其他,1
105年08月,高雄港,國外,美國,其他,1743
105年08月,高雄港,國外,越南,其他,114
105年09月,高雄港,國內,金門港,砂礫,4500
105年09月,高雄港,國內,臺北港,爐石,15500
105年09月,高雄港,國外,日本,爐石,14400
105年09月,高雄港,國外,菲律賓,爐石,12200
105年09月,高雄港,國外,澳洲,化工原料,478
105年09月,高雄港,國外,中國大陸,化工原料,50401
105年09月,高雄港,國外,印度,化工原料,1897
