時間,貨物別,地區別,臺灣港口,重量(公噸)
107年07月,卑金屬及其製品,江西東坑,基隆港,0
107年07月,卑金屬及其製品,廣東江門,基隆港,0
107年07月,卑金屬及其製品,浙江寧波,基隆港,2
107年07月,卑金屬及其製品,上海,基隆港,22
107年07月,卑金屬及其製品,廣東深圳,基隆港,12
107年07月,卑金屬及其製品,山東青島,基隆港,4
107年07月,卑金屬及其製品,天津新港,基隆港,4
107年07月,卑金屬及其製品,福建廈門,基隆港,0
107年07月,"機械用具電機設備,電視影像錄音機",廣東東莞,基隆港,1
107年07月,"機械用具電機設備,電視影像錄音機",江西東坑,基隆港,2
107年07月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,1
107年07月,"機械用具電機設備,電視影像錄音機",廣東江門,基隆港,0
107年07月,"機械用具電機設備,電視影像錄音機",江蘇昆山,基隆港,3
107年07月,"機械用具電機設備,電視影像錄音機",江蘇南京,基隆港,3
107年07月,"機械用具電機設備,電視影像錄音機",廣東清溪,基隆港,0
107年07月,"機械用具電機設備,電視影像錄音機",上海,基隆港,62
107年07月,"機械用具電機設備,電視影像錄音機",遼寧瀋陽,基隆港,1
107年07月,"機械用具電機設備,電視影像錄音機",廣東深圳,基隆港,0
107年07月,"機械用具電機設備,電視影像錄音機",江蘇太倉,基隆港,0
107年07月,"機械用具電機設備,電視影像錄音機",山東青島,基隆港,177
107年07月,"機械用具電機設備,電視影像錄音機",江蘇吳江,基隆港,5
107年07月,"機械用具電機設備,電視影像錄音機",天津新港,基隆港,5
107年07月,"機械用具電機設備,電視影像錄音機",福建廈門,基隆港,2
107年07月,"機械用具電機設備,電視影像錄音機",廣東中山,基隆港,0
107年07月,車輛航空器船舶運輸設備,江西東坑,基隆港,0
107年07月,車輛航空器船舶運輸設備,遼寧大連,基隆港,0
107年07月,車輛航空器船舶運輸設備,廣東惠州,基隆港,0
107年07月,車輛航空器船舶運輸設備,廣東江門,基隆港,0
107年07月,車輛航空器船舶運輸設備,江蘇昆山,基隆港,0
107年07月,車輛航空器船舶運輸設備,浙江寧波,基隆港,0
107年07月,車輛航空器船舶運輸設備,上海,基隆港,1
107年07月,車輛航空器船舶運輸設備,廣東深圳,基隆港,0
107年07月,車輛航空器船舶運輸設備,山東青島,基隆港,2
107年07月,車輛航空器船舶運輸設備,天津,基隆港,0
107年07月,車輛航空器船舶運輸設備,天津新港,基隆港,1
107年07月,車輛航空器船舶運輸設備,福建廈門,基隆港,0
107年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,基隆港,0
107年07月,"光學照相電影計量檢查儀器,鐘錶樂器",江蘇昆山,基隆港,5
107年07月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,基隆港,3
107年07月,"光學照相電影計量檢查儀器,鐘錶樂器",福建廈門,基隆港,0
107年07月,"家具玩具運動用品,雜項製品",遼寧大連,基隆港,1
107年07月,"家具玩具運動用品,雜項製品",廣東惠州,基隆港,0
107年07月,"家具玩具運動用品,雜項製品",上海,基隆港,0
107年07月,"家具玩具運動用品,雜項製品",福建廈門,基隆港,0
107年08月,植物產品,河北山海關,基隆港,1
107年08月,植物產品,福建廈門,基隆港,0
107年08月,"調製食品,飲料,煙酒類",河北山海關,基隆港,0
107年08月,"調製食品,飲料,煙酒類",福建廈門,基隆港,1
107年08月,礦產品,上海,基隆港,0
107年08月,礦產品,福建廈門,基隆港,0
107年08月,化學或有關工業產品,廣東東莞,基隆港,1
107年08月,化學或有關工業產品,廣東黃埔,基隆港,0
107年08月,化學或有關工業產品,廣東江門,基隆港,0
107年08月,化學或有關工業產品,福建馬尾,基隆港,8
107年08月,化學或有關工業產品,上海,基隆港,29
107年08月,化學或有關工業產品,山東青島,基隆港,3
107年08月,化學或有關工業產品,福建廈門,基隆港,1
107年08月,塑膠橡膠及其製品,廣東惠州,基隆港,0
107年08月,塑膠橡膠及其製品,廣東江門,基隆港,1
107年08月,塑膠橡膠及其製品,福建馬尾,基隆港,3
107年08月,塑膠橡膠及其製品,浙江寧波,基隆港,1
107年08月,塑膠橡膠及其製品,上海,基隆港,30
107年08月,塑膠橡膠及其製品,山東青島,基隆港,8
107年08月,塑膠橡膠及其製品,天津,基隆港,0
107年08月,塑膠橡膠及其製品,天津新港,基隆港,6
107年08月,塑膠橡膠及其製品,福建廈門,基隆港,2
107年08月,"木漿紙漿,紙及紙板及其製品",福建馬尾,基隆港,0
107年08月,"木漿紙漿,紙及紙板及其製品",上海,基隆港,20
107年08月,"木漿紙漿,紙及紙板及其製品",山東青島,基隆港,6
107年08月,"木漿紙漿,紙及紙板及其製品",天津,基隆港,1
107年08月,"木漿紙漿,紙及紙板及其製品",福建廈門,基隆港,1
107年08月,紡織品及其製品,遼寧大連,基隆港,3
107年08月,紡織品及其製品,廣東惠州,基隆港,0
107年08月,紡織品及其製品,廣東清溪,基隆港,0
107年08月,紡織品及其製品,上海,基隆港,11
107年08月,紡織品及其製品,天津新港,基隆港,0
107年08月,紡織品及其製品,福建廈門,基隆港,0
107年08月,"鞋帽傘,羽毛及其製品,人造花",山東青島,基隆港,1
107年08月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建馬尾,基隆港,0
107年08月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,基隆港,9
107年08月,卑金屬及其製品,吉林長春,基隆港,2
107年08月,卑金屬及其製品,廣東黃埔,基隆港,3
107年08月,卑金屬及其製品,廣東江門,基隆港,0
107年08月,卑金屬及其製品,福建馬尾,基隆港,0
107年08月,卑金屬及其製品,浙江寧波,基隆港,4
107年08月,卑金屬及其製品,上海,基隆港,29
107年08月,卑金屬及其製品,廣東深圳,基隆港,5
107年08月,卑金屬及其製品,山東青島,基隆港,3
107年08月,卑金屬及其製品,天津新港,基隆港,3
