時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
096年09月,沙烏地阿拉伯,臺中港,實櫃,20呎,202
096年09月,沙烏地阿拉伯,臺中港,實櫃,40呎,39
096年09月,新加坡,臺中港,實櫃,20呎,193
096年09月,敘利亞,臺中港,實櫃,20呎,2
096年09月,泰國,臺中港,實櫃,20呎,797
096年09月,泰國,臺中港,實櫃,40呎,97
096年09月,土耳其,臺中港,實櫃,20呎,11
096年09月,歐洲其他,臺中港,實櫃,20呎,3
096年09月,烏克蘭,臺中港,實櫃,20呎,4
096年09月,美國,臺中港,實櫃,20呎,10
096年09月,委內瑞拉,臺中港,實櫃,20呎,188
096年09月,越南,臺中港,實櫃,20呎,3756
096年09月,越南,臺中港,實櫃,40呎,95
096年09月,葉門,臺中港,實櫃,20呎,4
096年09月,南非,臺中港,實櫃,20呎,1
096年10月,亞洲其他,臺中港,實櫃,20呎,181
096年10月,亞洲其他,臺中港,實櫃,40呎,1
096年10月,阿拉伯聯合大公國,臺中港,實櫃,20呎,151
096年10月,阿拉伯聯合大公國,臺中港,實櫃,40呎,51
096年10月,阿根廷,臺中港,實櫃,20呎,7
096年10月,澳洲,臺中港,實櫃,20呎,15
096年10月,孟加拉,臺中港,實櫃,20呎,12
096年10月,比利時,臺中港,實櫃,20呎,8
096年10月,巴林,臺中港,實櫃,20呎,1
096年10月,巴西,臺中港,實櫃,20呎,58
096年10月,中美洲其他,臺中港,實櫃,20呎,12
096年10月,中美洲其他,臺中港,實櫃,40呎,2
096年10月,加拿大,臺中港,實櫃,20呎,1
096年10月,瑞士,臺中港,實櫃,20呎,2
096年10月,智利,臺中港,實櫃,20呎,2
096年10月,中國大陸,臺中港,實櫃,20呎,11952
096年10月,中國大陸,臺中港,實櫃,40呎,85
096年10月,德國,臺中港,實櫃,20呎,9
096年10月,多明尼加,臺中港,實櫃,20呎,5
096年10月,多明尼加,臺中港,實櫃,40呎,1
096年10月,埃及,臺中港,實櫃,20呎,45
096年10月,埃及,臺中港,實櫃,40呎,1
096年10月,非洲其他,臺中港,實櫃,20呎,9
096年10月,法國,臺中港,實櫃,20呎,2
096年10月,香港,臺中港,實櫃,20呎,3911
096年10月,香港,臺中港,實櫃,40呎,24
096年10月,印尼,臺中港,實櫃,20呎,925
096年10月,印尼,臺中港,實櫃,40呎,115
096年10月,印度,臺中港,實櫃,20呎,114
096年10月,印度,臺中港,實櫃,40呎,12
096年10月,伊朗,臺中港,實櫃,20呎,104
096年10月,伊朗,臺中港,實櫃,40呎,47
096年10月,約旦,臺中港,實櫃,20呎,21
096年10月,日本,臺中港,實櫃,20呎,3005
096年10月,日本,臺中港,實櫃,40呎,107
096年10月,韓國,臺中港,實櫃,20呎,406
096年10月,韓國,臺中港,實櫃,40呎,1
096年10月,科威特,臺中港,實櫃,20呎,9
096年10月,科威特,臺中港,實櫃,40呎,1
096年10月,斯里蘭卡,臺中港,實櫃,20呎,14
096年10月,斯里蘭卡,臺中港,實櫃,40呎,20
096年10月,墨西哥,臺中港,實櫃,20呎,9
096年10月,馬來西亞,臺中港,實櫃,20呎,893
096年10月,馬來西亞,臺中港,實櫃,40呎,93
096年10月,奈及利亞,臺中港,實櫃,20呎,9
096年10月,荷蘭,臺中港,實櫃,20呎,9
096年10月,紐西蘭,臺中港,實櫃,20呎,29
096年10月,阿曼,臺中港,實櫃,20呎,9
096年10月,大洋洲其他,臺中港,實櫃,20呎,11
096年10月,巴拿馬,臺中港,實櫃,20呎,2
096年10月,菲律賓,臺中港,實櫃,20呎,170
096年10月,巴基斯坦,臺中港,實櫃,20呎,96
096年10月,巴基斯坦,臺中港,實櫃,40呎,16
096年10月,卡達,臺中港,實櫃,20呎,30
096年10月,俄羅斯,臺中港,實櫃,20呎,32
096年10月,南美洲其他,臺中港,實櫃,20呎,27
096年10月,沙烏地阿拉伯,臺中港,實櫃,20呎,126
096年10月,沙烏地阿拉伯,臺中港,實櫃,40呎,35
096年10月,新加坡,臺中港,實櫃,20呎,232
096年10月,敘利亞,臺中港,實櫃,20呎,9
096年10月,泰國,臺中港,實櫃,20呎,684
096年10月,泰國,臺中港,實櫃,40呎,70
096年10月,土耳其,臺中港,實櫃,20呎,19
096年10月,歐洲其他,臺中港,實櫃,20呎,2
096年10月,烏克蘭,臺中港,實櫃,20呎,7
096年10月,美國,臺中港,實櫃,20呎,8
096年10月,委內瑞拉,臺中港,實櫃,20呎,144
096年10月,越南,臺中港,實櫃,20呎,3573
096年10月,越南,臺中港,實櫃,40呎,139
096年10月,葉門,臺中港,實櫃,20呎,21
096年11月,亞洲其他,臺中港,實櫃,20呎,150
096年11月,亞洲其他,臺中港,實櫃,40呎,5
096年11月,阿拉伯聯合大公國,臺中港,實櫃,20呎,129
096年11月,阿拉伯聯合大公國,臺中港,實櫃,40呎,23
096年11月,阿根廷,臺中港,實櫃,20呎,36
096年11月,澳洲,臺中港,實櫃,20呎,20
096年11月,比利時,臺中港,實櫃,20呎,6
096年11月,巴西,臺中港,實櫃,20呎,57
096年11月,中美洲其他,臺中港,實櫃,20呎,12
096年11月,加拿大,臺中港,實櫃,20呎,1
096年11月,瑞士,臺中港,實櫃,20呎,3
096年11月,智利,臺中港,實櫃,20呎,8
096年11月,中國大陸,臺中港,實櫃,20呎,11970
096年11月,中國大陸,臺中港,實櫃,40呎,83
096年11月,德國,臺中港,實櫃,20呎,9
096年11月,埃及,臺中港,實櫃,20呎,10
096年11月,非洲其他,臺中港,實櫃,20呎,4
096年11月,法國,臺中港,實櫃,20呎,1
096年11月,香港,臺中港,實櫃,20呎,3829
096年11月,香港,臺中港,實櫃,40呎,5
096年11月,印尼,臺中港,實櫃,20呎,814
096年11月,印尼,臺中港,實櫃,40呎,87
096年11月,印度,臺中港,實櫃,20呎,157
096年11月,印度,臺中港,實櫃,40呎,11
096年11月,伊朗,臺中港,實櫃,20呎,103
096年11月,伊朗,臺中港,實櫃,40呎,58
096年11月,約旦,臺中港,實櫃,20呎,13
096年11月,日本,臺中港,實櫃,20呎,3014
096年11月,日本,臺中港,實櫃,40呎,105
096年11月,北韓,臺中港,實櫃,20呎,1
096年11月,韓國,臺中港,實櫃,20呎,332
096年11月,韓國,臺中港,實櫃,40呎,33
096年11月,科威特,臺中港,實櫃,20呎,19
096年11月,科威特,臺中港,實櫃,40呎,5
096年11月,斯里蘭卡,臺中港,實櫃,20呎,21
096年11月,斯里蘭卡,臺中港,實櫃,40呎,6
096年11月,墨西哥,臺中港,實櫃,20呎,33
096年11月,馬來西亞,臺中港,實櫃,20呎,772
096年11月,馬來西亞,臺中港,實櫃,40呎,84
096年11月,荷蘭,臺中港,實櫃,20呎,10
096年11月,紐西蘭,臺中港,實櫃,20呎,15
096年11月,阿曼,臺中港,實櫃,20呎,5
096年11月,阿曼,臺中港,實櫃,40呎,4
096年11月,大洋洲其他,臺中港,實櫃,20呎,10
096年11月,巴拿馬,臺中港,實櫃,20呎,1
096年11月,秘魯,臺中港,實櫃,20呎,18
096年11月,菲律賓,臺中港,實櫃,20呎,210
096年11月,菲律賓,臺中港,實櫃,40呎,2
096年11月,巴基斯坦,臺中港,實櫃,20呎,100
096年11月,巴基斯坦,臺中港,實櫃,40呎,10
096年11月,卡達,臺中港,實櫃,20呎,13
096年11月,俄羅斯,臺中港,實櫃,20呎,32
096年11月,俄羅斯,臺中港,實櫃,40呎,2
096年11月,南美洲其他,臺中港,實櫃,20呎,15
096年11月,沙烏地阿拉伯,臺中港,實櫃,20呎,92
096年11月,沙烏地阿拉伯,臺中港,實櫃,40呎,82
096年11月,新加坡,臺中港,實櫃,20呎,210
096年11月,敘利亞,臺中港,實櫃,20呎,2
096年11月,泰國,臺中港,實櫃,20呎,855
096年11月,泰國,臺中港,實櫃,40呎,91
096年11月,土耳其,臺中港,實櫃,20呎,7
096年11月,歐洲其他,臺中港,實櫃,20呎,4
096年11月,烏克蘭,臺中港,實櫃,20呎,34
096年11月,美國,臺中港,實櫃,20呎,5
096年11月,越南,臺中港,實櫃,20呎,3765
096年11月,越南,臺中港,實櫃,40呎,102
096年11月,葉門,臺中港,實櫃,20呎,11
096年11月,南非,臺中港,實櫃,20呎,1
097年01月,亞洲其他,臺中港,實櫃,20呎,156
