時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
107年01月,臺中港,國外,韓國,化工原料,34733
107年01月,臺中港,國外,科威特,化工原料,4856
107年01月,臺中港,國外,馬來西亞,化工原料,7800
107年01月,臺中港,國外,菲律賓,化工原料,501
107年01月,臺中港,國外,沙烏地阿拉伯,化工原料,33477
107年01月,臺中港,國外,新加坡,化工原料,5975
107年01月,臺中港,國外,泰國,化工原料,2001
107年01月,臺中港,國外,美國,化工原料,9100
107年01月,臺中港,國外,韓國,瀝青,23789
107年01月,臺中港,國內,高雄港,汽油,146938
107年01月,臺中港,國內,高雄港,柴油,32048
107年01月,臺中港,國外,香港,柴油,1127
107年01月,臺中港,國外,印度,柴油,20340
107年01月,臺中港,國外,韓國,柴油,77031
107年01月,臺中港,國外,菲律賓,柴油,48097
107年01月,臺中港,國外,新加坡,柴油,21125
107年01月,臺中港,國內,高雄港,燃料油,48191
107年01月,臺中港,國外,新加坡,燃料油,19449
107年01月,臺中港,國外,日本,潤滑油,2238
107年01月,臺中港,國外,澳洲,液化石油氣,63244
107年01月,臺中港,國外,卡達,液化石油氣,503375
107年01月,臺中港,國外,美國,純鹼,38597
107年01月,臺中港,國外,中國大陸,肥料,2910
107年01月,臺中港,國外,約旦,肥料,11000
107年01月,臺中港,國外,馬來西亞,原木,3523
107年01月,臺中港,國外,大洋洲其他,合板、保麗板,45
107年01月,臺中港,國外,巴西,生鐵,33038
107年01月,臺中港,國外,俄羅斯,生鐵,47188
107年01月,臺中港,國外,南非,生鐵,8500
107年01月,臺中港,國外,日本,鋼材,1956
107年01月,臺中港,國外,澳洲,其他,11099
107年01月,臺中港,國外,中國大陸,其他,6630
107年01月,臺中港,國外,德國,其他,2404
107年01月,臺中港,國外,西班牙,其他,25
107年01月,臺中港,國外,英國,其他,62
107年01月,臺中港,國外,日本,其他,493
107年01月,臺中港,國外,韓國,其他,990
107年01月,臺中港,國外,菲律賓,其他,502
107年01月,臺中港,國外,新加坡,其他,2140
107年01月,臺中港,國外,美國,其他,40
107年01月,臺中港,國外,南非,其他,5093
107年02月,臺中港,國外,美國,小麥,70441
107年02月,臺中港,國外,阿根廷,玉米,19937
107年02月,臺中港,國外,巴西,玉米,95783
107年02月,臺中港,國外,馬來西亞,植物油脂,5354
107年02月,臺中港,國外,澳洲,鹽類,35850
107年02月,臺中港,國外,澳洲,矽砂,82800
107年02月,臺中港,國內,花蓮港,石灰石,17543
107年02月,臺中港,國外,日本,石灰石,71520
107年02月,臺中港,國外,菲律賓,石灰石,7900
107年02月,臺中港,國外,越南,石灰石,30422
107年02月,臺中港,國外,中國大陸,大理石花崗石,20000
107年02月,臺中港,國外,菲律賓,白雲石,19600
107年02月,臺中港,國內,花蓮港,水泥,46000
107年02月,臺中港,國內,蘇澳港,水泥,18200
107年02月,臺中港,國內,和平港,水泥,51900
107年02月,臺中港,國外,越南,水泥熟料,96738
107年02月,臺中港,國外,澳洲,鐵礦砂,383614
107年02月,臺中港,國外,巴西,鐵礦砂,275024
107年02月,臺中港,國內,高雄港,爐石,126504
107年02月,臺中港,國外,日本,爐石,9000
107年02月,臺中港,國外,韓國,爐石,51100
107年02月,臺中港,國外,越南,爐石,37000
107年02月,臺中港,國外,澳洲,煤,755340
107年02月,臺中港,國外,加拿大,煤,15502
107年02月,臺中港,國外,中國大陸,煤,6000
107年02月,臺中港,國外,印尼,煤,594524
107年02月,臺中港,國外,俄羅斯,煤,85000
107年02月,臺中港,國外,南非,煤,165568
107年02月,臺中港,國外,中國大陸,焦炭,10004
107年02月,臺中港,國外,日本,焦炭,10875
107年02月,臺中港,國外,澳洲,化工原料,23638
107年02月,臺中港,國外,中國大陸,化工原料,12300
107年02月,臺中港,國外,日本,化工原料,28615
107年02月,臺中港,國外,韓國,化工原料,30144
107年02月,臺中港,國外,馬來西亞,化工原料,803
107年02月,臺中港,國外,荷蘭,化工原料,1233
107年02月,臺中港,國外,阿曼,化工原料,12750
107年02月,臺中港,國外,沙烏地阿拉伯,化工原料,32652
107年02月,臺中港,國外,新加坡,化工原料,5793
107年02月,臺中港,國外,泰國,化工原料,2101
107年02月,臺中港,國外,越南,化工原料,5000
107年02月,臺中港,國外,韓國,瀝青,4945
107年02月,臺中港,國內,高雄港,汽油,117556
107年02月,臺中港,國內,深澳港,汽油,17172
107年02月,臺中港,國內,高雄港,柴油,35417
107年02月,臺中港,國外,印度,柴油,42669
107年02月,臺中港,國外,韓國,柴油,59323
107年02月,臺中港,國內,基隆港,燃料油,13526
107年02月,臺中港,國內,高雄港,燃料油,22221
107年02月,臺中港,國外,新加坡,燃料油,21822
107年02月,臺中港,國外,日本,潤滑油,1500
107年02月,臺中港,國外,韓國,潤滑油,6244
107年02月,臺中港,國外,澳洲,液化石油氣,63148
107年02月,臺中港,國外,卡達,液化石油氣,314455
107年02月,臺中港,國外,美國,純鹼,10528
107年02月,臺中港,國外,中國大陸,液鹼,6027
107年02月,臺中港,國外,中國大陸,肥料,3001
107年02月,臺中港,國外,印尼,肥料,9100
107年02月,臺中港,國外,伊朗,肥料,22944
107年02月,臺中港,國外,馬來西亞,原木,3480
107年02月,臺中港,國外,大洋洲其他,原木,8980
107年02月,臺中港,國外,巴西,生鐵,42813
107年02月,臺中港,國外,俄羅斯,鋼材,3372
107年02月,臺中港,國外,日本,廢鐵,9279
107年02月,臺中港,國外,韓國,白蠟油,951
107年02月,臺中港,國外,比利時,其他,168
107年02月,臺中港,國外,巴西,其他,10521
107年02月,臺中港,國外,中國大陸,其他,8001
107年02月,臺中港,國外,德國,其他,2045
107年02月,臺中港,國外,西班牙,其他,23
107年02月,臺中港,國外,香港,其他,1
107年02月,臺中港,國外,日本,其他,1995
107年02月,臺中港,國外,韓國,其他,3863
107年02月,臺中港,國外,馬來西亞,其他,1251
107年02月,臺中港,國外,秘魯,其他,5501
107年02月,臺中港,國外,卡達,其他,998
107年02月,臺中港,國外,美國,其他,5
107年02月,臺中港,國外,越南,其他,2
107年03月,臺中港,國外,美國,小麥,16963
107年03月,臺中港,國外,阿根廷,玉米,14216
107年03月,臺中港,國外,巴西,玉米,31969
107年03月,臺中港,國外,南非,玉米,48474
107年03月,臺中港,國外,澳洲,動物油脂,1169
107年03月,臺中港,國外,澳洲,植物油脂,611
107年03月,臺中港,國外,馬來西亞,植物油脂,6427
107年03月,臺中港,國外,澳洲,鹽類,28290
107年03月,臺中港,國外,馬來西亞,矽砂,10888
107年03月,臺中港,國外,中國大陸,高嶺土,15299
107年03月,臺中港,國外,日本,石灰石,73560
107年03月,臺中港,國外,菲律賓,石灰石,12000
107年03月,臺中港,國外,越南,石灰石,43012
107年03月,臺中港,國外,中國大陸,大理石花崗石,22000
107年03月,臺中港,國外,菲律賓,白雲石,21500
107年03月,臺中港,國外,泰國,白雲石,8000
107年03月,臺中港,國內,花蓮港,水泥,95500
107年03月,臺中港,國內,蘇澳港,水泥,51400
107年03月,臺中港,國內,和平港,水泥,66000
107年03月,臺中港,國外,中國大陸,水泥,5
107年03月,臺中港,國外,韓國,水泥,26400
107年03月,臺中港,國外,越南,水泥熟料,119496
107年03月,臺中港,國外,中國大陸,長石、霞石,4000
107年03月,臺中港,國外,澳洲,鐵礦砂,593053
107年03月,臺中港,國內,高雄港,爐石,183306
107年03月,臺中港,國外,日本,爐石,51410
107年03月,臺中港,國外,澳洲,煤,738489
107年03月,臺中港,國外,加拿大,煤,73619
