時間,臺灣港口,貨物別,地區別,重量(公噸)
101年07月,高雄港,燃料油,江蘇南京,4253
101年07月,高雄港,燃料油,江蘇南通,1000
101年07月,高雄港,鋼材,廣東媽灣,219
101年07月,高雄港,鋼材,上海,14
101年07月,高雄港,白蠟油,江蘇南京,3269
101年07月,高雄港,白蠟油,江蘇南通,852
101年07月,高雄港,其他,天津,1984
101年07月,高雄港,其他,天津新港,3059
101年08月,高雄港,化工原料,江蘇常熟,4084
101年08月,高雄港,化工原料,上海漕涇,2001
101年08月,高雄港,化工原料,廣東東莞,1860
101年08月,高雄港,化工原料,江蘇江陰,972
101年08月,高雄港,化工原料,浙江寧波,14079
101年08月,高雄港,化工原料,江蘇鎮江,3048
101年08月,高雄港,化工原料,江蘇張家港,3000
101年08月,高雄港,化工原料,廣東珠海,3135
101年08月,高雄港,汽油,江蘇南通,9748
101年08月,高雄港,燃料油,江蘇南通,1982
101年08月,高雄港,燃料油,廣東珠海,998
101年08月,高雄港,鋼材,廣東媽灣,594
101年08月,高雄港,鋼材,上海,9
101年08月,高雄港,白蠟油,浙江寧波,1005
101年08月,高雄港,其他,江蘇南通,8474
101年08月,高雄港,其他,天津,1000
101年08月,高雄港,其他,天津新港,1048
101年08月,高雄港,其他,浙江乍浦,1966
101年08月,高雄港,其他,廣東珠海,2403
101年09月,高雄港,化工原料,江蘇常熟,4042
101年09月,高雄港,化工原料,廣東東莞,4858
101年09月,高雄港,化工原料,江蘇江陰,2947
101年09月,高雄港,化工原料,浙江寧波,25502
101年09月,高雄港,化工原料,廣東小湖島,2988
101年09月,高雄港,化工原料,江蘇鎮江,4004
101年09月,高雄港,化工原料,江蘇張家港,5820
101年09月,高雄港,化工原料,廣東珠海,936
101年09月,高雄港,燃料油,山東龍口,41937
101年09月,高雄港,燃料油,山東嵐山,39532
101年09月,高雄港,燃料油,江蘇南京,4388
101年09月,高雄港,燃料油,江蘇南通,994
101年09月,高雄港,白蠟油,江蘇南京,1503
101年09月,高雄港,其他,廣東東莞,2582
101年09月,高雄港,其他,江蘇南京,2098
101年09月,高雄港,其他,江蘇南通,4813
101年09月,高雄港,其他,天津,1000
101年09月,高雄港,其他,福建廈門,4
101年09月,高雄港,其他,浙江乍浦,1914
101年09月,高雄港,其他,江蘇鎮江,1003
101年10月,高雄港,化工原料,江蘇常熟,6982
101年10月,高雄港,化工原料,廣東東莞,3805
101年10月,高雄港,化工原料,江蘇江陰,999
101年10月,高雄港,化工原料,浙江寧波,4813
101年10月,高雄港,化工原料,江蘇南京,1000
101年10月,高雄港,化工原料,江蘇南通,785
101年10月,高雄港,化工原料,江蘇泰州,5740
101年10月,高雄港,化工原料,廣東小湖島,2006
101年10月,高雄港,化工原料,江蘇張家港,9339
101年10月,高雄港,化工原料,廣東珠海,1958
101年10月,高雄港,燃料油,江蘇常熟,1492
101年10月,高雄港,燃料油,江蘇南京,1995
101年10月,高雄港,燃料油,江蘇南通,985
101年10月,高雄港,燃料油,山東青島,39851
101年10月,高雄港,鋼材,廣東媽灣,438
101年10月,高雄港,鋼材,上海,4
101年10月,高雄港,鋼材,福建廈門,52
101年10月,高雄港,白蠟油,江蘇南京,3233
101年10月,高雄港,其他,天津,3941
101年10月,高雄港,其他,福建廈門,1
101年10月,高雄港,其他,江蘇儀徵,2014
101年10月,高雄港,其他,廣東珠海,2859
101年11月,高雄港,化工原料,江蘇常熟,2080
101年11月,高雄港,化工原料,廣東東莞,1990
101年11月,高雄港,化工原料,浙江寧波,14777
101年11月,高雄港,化工原料,江蘇南京,1361
101年11月,高雄港,化工原料,江蘇張家港,7421
101年11月,高雄港,燃料油,山東萊州,73457
101年11月,高雄港,燃料油,江蘇南京,1988
101年11月,高雄港,燃料油,江蘇南通,996
101年11月,高雄港,燃料油,山東青島,36722
101年11月,高雄港,鋼材,上海,5
101年11月,高雄港,白蠟油,江蘇南京,1995
101年11月,高雄港,其他,江蘇南京,2011
101年11月,高雄港,其他,江蘇南通,8547
101年11月,高雄港,其他,天津新港,3028
101年11月,高雄港,其他,浙江乍浦,1992
101年11月,高雄港,其他,廣東珠海,1910
101年12月,高雄港,化工原料,江蘇常熟,2983
101年12月,高雄港,化工原料,廣東東莞,3068
101年12月,高雄港,化工原料,江蘇江陰,950
101年12月,高雄港,化工原料,浙江寧波,14523
101年12月,高雄港,化工原料,江蘇南通,775
101年12月,高雄港,化工原料,江蘇泰州,2516
101年12月,高雄港,化工原料,廣東小湖島,1969
101年12月,高雄港,化工原料,浙江乍浦,950
101年12月,高雄港,化工原料,江蘇張家港,6996
101年12月,高雄港,燃料油,江蘇常熟,538
101年12月,高雄港,燃料油,江蘇南京,984
101年12月,高雄港,燃料油,江蘇南通,979
101年12月,高雄港,燃料油,山東青島,36708
101年12月,高雄港,鋼材,上海,6
101年12月,高雄港,白蠟油,江蘇南京,500
101年12月,高雄港,其他,廣東東莞,3958
101年12月,高雄港,其他,江蘇南京,2042
101年12月,高雄港,其他,江蘇南通,4019
101年12月,高雄港,其他,上海,14550
101年12月,高雄港,其他,天津,2694
101年12月,高雄港,其他,江蘇儀徵,2064
101年12月,高雄港,其他,江蘇鎮江,1428
102年01月,高雄港,化工原料,江蘇常熟,976
102年01月,高雄港,化工原料,廣東東莞,2962
102年01月,高雄港,化工原料,福建福州,2948
102年01月,高雄港,化工原料,江蘇海安,5007
102年01月,高雄港,化工原料,江蘇江陰,3708
102年01月,高雄港,化工原料,浙江寧波,9045
102年01月,高雄港,化工原料,江蘇南通,1000
102年01月,高雄港,化工原料,江蘇太倉,2950
102年01月,高雄港,化工原料,浙江乍浦,1000
102年01月,高雄港,化工原料,江蘇鎮江,3819
102年01月,高雄港,化工原料,江蘇張家港,8910
102年01月,高雄港,化工原料,廣東珠海,1953
102年01月,高雄港,燃料油,江蘇南通,997
102年01月,高雄港,鋼材,廣東媽灣,628
102年01月,高雄港,鋼材,上海,5
102年01月,高雄港,白蠟油,江蘇南通,2606
102年01月,高雄港,其他,江蘇江陰,1007
102年01月,高雄港,其他,江蘇南京,4168
102年01月,高雄港,其他,江蘇南通,3149
102年01月,高雄港,其他,江蘇儀徵,3057
102年01月,高雄港,其他,浙江乍浦,3031
102年01月,高雄港,其他,廣東珠海,2498
102年02月,高雄港,化工原料,江蘇常熟,2837
102年02月,高雄港,化工原料,廣東東莞,4378
102年02月,高雄港,化工原料,遼寧大連,10225
102年02月,高雄港,化工原料,福建福州,2928
102年02月,高雄港,化工原料,浙江寧波,7936
102年02月,高雄港,化工原料,江蘇南通,839
102年02月,高雄港,化工原料,廣東小湖島,1994
102年02月,高雄港,化工原料,江蘇張家港,3737
102年02月,高雄港,化工原料,廣東珠海,2971
102年02月,高雄港,燃料油,江蘇南京,1989
102年02月,高雄港,燃料油,江蘇南通,1989
102年02月,高雄港,鋼材,廣東媽灣,312
102年02月,高雄港,鋼材,上海,1
102年02月,高雄港,白蠟油,江蘇南京,1801
102年02月,高雄港,其他,江蘇南京,1932
102年02月,高雄港,其他,江蘇南通,1954
102年02月,高雄港,其他,天津,2104
102年02月,高雄港,其他,天津新港,3021
102年02月,高雄港,其他,江蘇儀徵,2083
102年02月,高雄港,其他,浙江乍浦,2869
102年02月,高雄港,其他,廣東珠海,1910
102年03月,高雄港,化工原料,江蘇常熟,2403
102年03月,高雄港,化工原料,廣東東莞,3188
102年03月,高雄港,化工原料,遼寧大連,5232
102年03月,高雄港,化工原料,浙江寧波,17771
102年03月,高雄港,化工原料,江蘇南京,1351
102年03月,高雄港,化工原料,浙江乍浦,5090
102年03月,高雄港,化工原料,江蘇張家港,3979
102年03月,高雄港,化工原料,廣東珠海,1990
102年03月,高雄港,燃料油,江蘇南通,995
102年03月,高雄港,鋼材,廣東媽灣,401
102年03月,高雄港,鋼材,上海,4
102年03月,高雄港,白蠟油,浙江寧波,815
102年03月,高雄港,白蠟油,江蘇南京,4660
102年03月,高雄港,其他,江蘇南通,11407
102年03月,高雄港,其他,上海,6600
102年03月,高雄港,其他,福建廈門,2
102年03月,高雄港,其他,江蘇儀徵,4956
102年04月,高雄港,化工原料,江蘇常熟,4957
102年04月,高雄港,化工原料,江蘇江陰,6830
102年04月,高雄港,化工原料,浙江寧波,12353
102年04月,高雄港,化工原料,江蘇南京,1357
102年04月,高雄港,化工原料,江蘇南通,991
102年04月,高雄港,化工原料,江蘇太倉,2962
102年04月,高雄港,化工原料,廣東小湖島,2000
102年04月,高雄港,化工原料,浙江乍浦,4841
102年04月,高雄港,化工原料,江蘇張家港,3068
102年04月,高雄港,燃料油,江蘇南通,995
102年04月,高雄港,液化石油氣,浙江嘉興,1982
102年04月,高雄港,鋼材,廣東黃埔,209
102年04月,高雄港,鋼材,廣東媽灣,428
102年04月,高雄港,鋼材,上海,3
102年04月,高雄港,白蠟油,江蘇南京,2303
102年04月,高雄港,白蠟油,江蘇南通,1046
102年04月,高雄港,其他,江蘇江陰,1001
102年04月,高雄港,其他,江蘇南京,2002
102年04月,高雄港,其他,江蘇南通,3137
102年04月,高雄港,其他,福建泉州,2098
102年04月,高雄港,其他,天津,2784
102年04月,高雄港,其他,江蘇泰州,1928
102年04月,高雄港,其他,天津新港,3026
102年04月,高雄港,其他,廣東珠海,1962
102年05月,高雄港,化工原料,江蘇常熟,2017
102年05月,高雄港,化工原料,廣東東莞,3861
102年05月,高雄港,化工原料,浙江寧波,11831
102年05月,高雄港,化工原料,江蘇太倉,1992
102年05月,高雄港,化工原料,廣東小湖島,1987
102年05月,高雄港,化工原料,福建廈門,5000
102年05月,高雄港,化工原料,江蘇張家港,5906
102年05月,高雄港,化工原料,廣東珠海,4889
102年05月,高雄港,燃料油,江蘇南京,1000
102年05月,高雄港,燃料油,江蘇南通,1006
102年05月,高雄港,燃料油,上海,29020
102年05月,高雄港,液化石油氣,浙江嘉興,1985
102年05月,高雄港,液化石油氣,廣東南沙,1985
102年05月,高雄港,鋼材,上海,83
102年05月,高雄港,白蠟油,山東嵐山,1003
102年05月,高雄港,白蠟油,浙江寧波,750
102年05月,高雄港,白蠟油,江蘇南通,2003
102年05月,高雄港,其他,江蘇南通,7800
102年05月,高雄港,其他,江蘇儀徵,1969
102年05月,高雄港,其他,浙江乍浦,1909
102年05月,高雄港,其他,江蘇鎮江,2927
102年05月,高雄港,其他,廣東珠海,1918
102年06月,高雄港,化工原料,江蘇常熟,4971
102年06月,高雄港,化工原料,江蘇常州,2999
102年06月,高雄港,化工原料,廣東東莞,8695
102年06月,高雄港,化工原料,浙江寧波,16888
102年06月,高雄港,化工原料,江蘇南京,1355
102年06月,高雄港,化工原料,江蘇南通,1761
102年06月,高雄港,化工原料,江蘇太倉,3004
102年06月,高雄港,化工原料,江蘇泰州,5018
102年06月,高雄港,化工原料,廣東小湖島,997
102年06月,高雄港,化工原料,福建廈門,8047
102年06月,高雄港,化工原料,浙江乍浦,4994
102年06月,高雄港,化工原料,江蘇鎮江,2999
102年06月,高雄港,化工原料,江蘇張家港,5746
102年06月,高雄港,化工原料,廣東珠海,954
102年06月,高雄港,燃料油,江蘇南京,2094
102年06月,高雄港,燃料油,江蘇南通,2564
102年06月,高雄港,液化石油氣,浙江嘉興,2006
102年06月,高雄港,鋼材,上海,62
102年06月,高雄港,白蠟油,江蘇南京,1928
102年06月,高雄港,白蠟油,江蘇南通,1411
102年06月,高雄港,其他,江蘇南京,3236
102年06月,高雄港,其他,江蘇南通,6675
102年06月,高雄港,其他,天津,2004
102年06月,高雄港,其他,福建廈門,1
102年06月,高雄港,其他,江蘇儀徵,2019
102年06月,高雄港,其他,浙江乍浦,1900
102年07月,高雄港,化工原料,江蘇常熟,2471
102年07月,高雄港,化工原料,廣東東莞,977
102年07月,高雄港,化工原料,浙江寧波,17521
102年07月,高雄港,化工原料,廣東小湖島,1643
102年07月,高雄港,化工原料,福建廈門,8126
102年07月,高雄港,化工原料,浙江乍浦,5111
102年07月,高雄港,化工原料,江蘇張家港,5872
102年07月,高雄港,化工原料,廣東珠海,7238
102年07月,高雄港,燃料油,江蘇南通,3093
102年07月,高雄港,鋼材,上海,4
102年07月,高雄港,其他,廣東東莞,999
102年07月,高雄港,其他,江蘇南通,6700
102年07月,高雄港,其他,江蘇儀徵,4860
102年07月,高雄港,其他,廣東珠海,1000
102年08月,高雄港,化工原料,江蘇常熟,1829
102年08月,高雄港,化工原料,廣東東莞,6015
102年08月,高雄港,化工原料,福建福州,3001
102年08月,高雄港,化工原料,江蘇江陰,1007
102年08月,高雄港,化工原料,浙江寧波,6315
102年08月,高雄港,化工原料,江蘇南通,1000
102年08月,高雄港,化工原料,海南洋浦,5241
102年08月,高雄港,化工原料,浙江乍浦,1005
102年08月,高雄港,化工原料,江蘇鎮江,1003
102年08月,高雄港,化工原料,江蘇張家港,8005
102年08月,高雄港,化工原料,廣東珠海,5068
102年08月,高雄港,鋼材,上海,2
102年08月,高雄港,白蠟油,山東嵐山,999
102年08月,高雄港,白蠟油,江蘇南京,300
102年08月,高雄港,白蠟油,江蘇南通,1201
102年08月,高雄港,其他,江蘇泰州,997
102年08月,高雄港,其他,浙江乍浦,1910
102年08月,高雄港,其他,江蘇鎮江,2409
102年09月,高雄港,化工原料,江蘇常熟,1025
102年09月,高雄港,化工原料,廣東東莞,4361
102年09月,高雄港,化工原料,江蘇江陰,2044
102年09月,高雄港,化工原料,浙江寧波,9025
102年09月,高雄港,化工原料,江蘇南京,1002
102年09月,高雄港,化工原料,江蘇南通,976
102年09月,高雄港,化工原料,福建廈門,5000
102年09月,高雄港,化工原料,海南洋浦,5241
102年09月,高雄港,化工原料,江蘇張家港,17046
102年09月,高雄港,燃料油,江蘇南通,2239
102年09月,高雄港,鋼材,上海,10
102年09月,高雄港,白蠟油,浙江寧波,1000
102年09月,高雄港,白蠟油,江蘇南京,1501
102年09月,高雄港,白蠟油,江蘇南通,1819
102年09月,高雄港,其他,廣東東莞,2035
102年09月,高雄港,其他,江蘇南通,1982
102年09月,高雄港,其他,福建廈門,1
102年09月,高雄港,其他,江蘇儀徵,2853
102年09月,高雄港,其他,江蘇鎮江,2044
102年10月,高雄港,化工原料,江蘇常熟,982
102年10月,高雄港,化工原料,上海漕涇,1045
102年10月,高雄港,化工原料,廣東東莞,6354
102年10月,高雄港,化工原料,江蘇江陰,7112
102年10月,高雄港,化工原料,浙江寧波,8045
102年10月,高雄港,化工原料,江蘇南通,951
102年10月,高雄港,化工原料,廣東小湖島,1510
102年10月,高雄港,化工原料,福建廈門,4940
102年10月,高雄港,化工原料,江蘇張家港,5933
102年10月,高雄港,燃料油,江蘇常州,2040
102年10月,高雄港,燃料油,江蘇南京,1148
102年10月,高雄港,鋼材,上海,135
102年10月,高雄港,白蠟油,浙江寧波,2004
102年10月,高雄港,白蠟油,江蘇南京,700
102年10月,高雄港,其他,江蘇南京,2091
102年10月,高雄港,其他,上海,7700
102年10月,高雄港,其他,江蘇儀徵,4953
102年10月,高雄港,其他,江蘇鎮江,2884
102年11月,高雄港,化工原料,江蘇常熟,3775
102年11月,高雄港,化工原料,廣東東莞,4446
102年11月,高雄港,化工原料,遼寧大連,5218
102年11月,高雄港,化工原料,江蘇江陰,3297
102年11月,高雄港,化工原料,浙江寧波,5000
102年11月,高雄港,化工原料,江蘇南通,993
102年11月,高雄港,化工原料,海南洋浦,2007
102年11月,高雄港,化工原料,浙江乍浦,11088
102年11月,高雄港,化工原料,江蘇鎮江,1002
102年11月,高雄港,化工原料,江蘇張家港,5048
102年11月,高雄港,化工原料,廣東珠海,1505
102年11月,高雄港,燃料油,江蘇南京,1000
102年11月,高雄港,燃料油,江蘇南通,997
102年11月,高雄港,鋼材,上海,65
102年11月,高雄港,鋼材,福建廈門,41
102年11月,高雄港,白蠟油,浙江寧波,1530
102年11月,高雄港,白蠟油,江蘇南京,791
102年11月,高雄港,白蠟油,江蘇南通,1230
102年11月,高雄港,其他,廣東東莞,1020
102年11月,高雄港,其他,江蘇南通,2016
102年11月,高雄港,其他,江蘇太倉,1605
102年11月,高雄港,其他,江蘇泰州,1750
102年11月,高雄港,其他,江蘇儀徵,2965
102年12月,高雄港,化工原料,江蘇常熟,3820
102年12月,高雄港,化工原料,江蘇江陰,6766
102年12月,高雄港,化工原料,浙江寧波,6202
102年12月,高雄港,化工原料,浙江乍浦,5140
102年12月,高雄港,化工原料,廣東珠海,5202
102年12月,高雄港,燃料油,江蘇南京,1796
102年12月,高雄港,鋼材,上海,12
102年12月,高雄港,白蠟油,江蘇南京,206
102年12月,高雄港,白蠟油,江蘇南通,1420
102年12月,高雄港,其他,江蘇南通,1599
102年12月,高雄港,其他,上海,6200
102年12月,高雄港,其他,江蘇太倉,386
102年12月,高雄港,其他,天津,1916
102年12月,高雄港,其他,江蘇儀徵,3025
102年12月,高雄港,其他,浙江乍浦,1941
103年01月,高雄港,化工原料,江蘇常熟,2042
103年01月,高雄港,化工原料,廣東東莞,2012
103年01月,高雄港,化工原料,江蘇江陰,3032
103年01月,高雄港,化工原料,浙江寧波,5157
103年01月,高雄港,化工原料,江蘇南京,980
103年01月,高雄港,化工原料,浙江乍浦,8278
103年01月,高雄港,化工原料,江蘇鎮江,2703
103年01月,高雄港,化工原料,江蘇張家港,3090
103年01月,高雄港,燃料油,江蘇南京,1889
103年01月,高雄港,鋼材,上海,135
103年01月,高雄港,鋼材,福建廈門,50
103年01月,高雄港,白蠟油,江蘇常州,992
103年01月,高雄港,白蠟油,山東嵐山,1509
103年01月,高雄港,白蠟油,江蘇南京,3263
103年01月,高雄港,其他,江蘇南京,2095
103年01月,高雄港,其他,江蘇太倉,1930
103年01月,高雄港,其他,江蘇泰州,1974
103年01月,高雄港,其他,江蘇鎮江,1997
103年01月,高雄港,其他,廣東珠海,1455
103年02月,高雄港,化工原料,江蘇常熟,1999
103年02月,高雄港,化工原料,廣東東莞,8280
103年02月,高雄港,化工原料,浙江寧波,12815
103年02月,高雄港,化工原料,福建泉州,4016
103年02月,高雄港,化工原料,江蘇太倉,6755
103年02月,高雄港,化工原料,江蘇泰州,12766
103年02月,高雄港,化工原料,海南洋浦,2852
103年02月,高雄港,化工原料,江蘇鎮江,1001
103年02月,高雄港,化工原料,江蘇張家港,15910
103年02月,高雄港,化工原料,廣東珠海,4836
103年02月,高雄港,鋼材,上海,136
103年02月,高雄港,白蠟油,浙江寧波,1500
103年02月,高雄港,白蠟油,江蘇南京,3592
103年02月,高雄港,其他,江蘇南通,1725
103年02月,高雄港,其他,江蘇儀徵,3023
103年02月,高雄港,其他,浙江乍浦,2011
103年03月,高雄港,化工原料,江蘇常熟,4954
103年03月,高雄港,化工原料,廣東東莞,955
103年03月,高雄港,化工原料,江蘇江陰,1003
103年03月,高雄港,化工原料,浙江寧波,3005
103年03月,高雄港,化工原料,江蘇南京,1086
103年03月,高雄港,化工原料,江蘇泰州,3809
103年03月,高雄港,化工原料,江蘇鎮江,1001
103年03月,高雄港,化工原料,江蘇張家港,4042
103年03月,高雄港,化工原料,廣東珠海,4761
103年03月,高雄港,鋼材,上海,70
103年03月,高雄港,白蠟油,江蘇常州,1847
103年03月,高雄港,白蠟油,江蘇南京,4562
103年03月,高雄港,其他,江蘇南京,1281
103年03月,高雄港,其他,上海,6800
103年03月,高雄港,其他,江蘇太倉,2406
103年03月,高雄港,其他,天津,1932
103年03月,高雄港,其他,江蘇儀徵,5768
103年03月,高雄港,其他,江蘇鎮江,2447
103年04月,高雄港,化工原料,江蘇常熟,1994
103年04月,高雄港,化工原料,江蘇江陰,994
103年04月,高雄港,化工原料,浙江寧波,6001
103年04月,高雄港,化工原料,江蘇南通,1001
103年04月,高雄港,化工原料,江蘇泰州,3852
103年04月,高雄港,化工原料,浙江乍浦,4028
103年04月,高雄港,化工原料,江蘇張家港,12942
103年04月,高雄港,鋼材,上海,12
103年04月,高雄港,白蠟油,江蘇南京,4000
103年04月,高雄港,白蠟油,廣東珠海,2009
103年04月,高雄港,其他,江蘇南京,2053
103年04月,高雄港,其他,江蘇南通,5100
103年04月,高雄港,其他,上海,3
103年04月,高雄港,其他,江蘇太倉,2059
103年04月,高雄港,其他,江蘇儀徵,2886
103年04月,高雄港,其他,江蘇鎮江,2337
103年05月,高雄港,化工原料,廣東東莞,858
103年05月,高雄港,化工原料,江蘇江陰,2989
103年05月,高雄港,化工原料,浙江寧波,1961
103年05月,高雄港,化工原料,福建泉州,2980
103年05月,高雄港,化工原料,海南洋浦,9429
103年05月,高雄港,化工原料,江蘇鎮江,2002
103年05月,高雄港,化工原料,江蘇張家港,6751
103年05月,高雄港,化工原料,廣東珠海,5042
103年05月,高雄港,化工原料,福建漳州,9868
103年05月,高雄港,白蠟油,江蘇常州,1887
103年05月,高雄港,白蠟油,江蘇南京,301
103年05月,高雄港,其他,江蘇南通,13400
103年05月,高雄港,其他,江蘇泰州,1994
103年05月,高雄港,其他,浙江乍浦,2007
103年06月,高雄港,化工原料,廣東廣州,3022
103年06月,高雄港,化工原料,廣東東莞,8219
103年06月,高雄港,化工原料,遼寧大連,4756
103年06月,高雄港,化工原料,江蘇江陰,2905
103年06月,高雄港,化工原料,山東萊州,4281
103年06月,高雄港,化工原料,浙江寧波,8798
103年06月,高雄港,化工原料,福建泉州,2932
103年06月,高雄港,化工原料,江蘇泰州,5860
103年06月,高雄港,化工原料,海南洋浦,7202
103年06月,高雄港,化工原料,江蘇鎮江,1460
103年06月,高雄港,化工原料,江蘇張家港,12288
103年06月,高雄港,化工原料,福建漳州,5249
103年06月,高雄港,鋼材,上海,97
103年06月,高雄港,白蠟油,江蘇南通,1001
103年06月,高雄港,其他,廣東廣州,5100
103年06月,高雄港,其他,廣東東莞,5969
103年06月,高雄港,其他,江蘇南通,3911
103年06月,高雄港,其他,江蘇太倉,2081
103年07月,高雄港,化工原料,廣東東莞,7565
103年07月,高雄港,化工原料,江蘇江陰,950
103年07月,高雄港,化工原料,浙江寧波,2925
103年07月,高雄港,化工原料,福建泉州,2932
103年07月,高雄港,化工原料,江蘇泰州,3004
103年07月,高雄港,化工原料,海南洋浦,4761
103年07月,高雄港,化工原料,江蘇鎮江,1451
103年07月,高雄港,化工原料,江蘇張家港,3098
103年07月,高雄港,化工原料,福建漳州,10985
103年07月,高雄港,白蠟油,山東嵐山,1003
103年07月,高雄港,白蠟油,江蘇南京,1050
103年07月,高雄港,其他,廣東東莞,11070
103年07月,高雄港,其他,江蘇南通,9725
103年07月,高雄港,其他,上海,7200
103年07月,高雄港,其他,江蘇太倉,2461
103年07月,高雄港,其他,江蘇泰州,1997
103年07月,高雄港,其他,江蘇儀徵,2003
103年08月,高雄港,化工原料,廣東東莞,7272
103年08月,高雄港,化工原料,遼寧大連,5056
103年08月,高雄港,化工原料,江蘇江陰,1946
103年08月,高雄港,化工原料,浙江寧波,14006
103年08月,高雄港,化工原料,福建泉州,2952
103年08月,高雄港,化工原料,山東日照,1662
103年08月,高雄港,化工原料,上海,3035
103年08月,高雄港,化工原料,天津,2349
103年08月,高雄港,化工原料,浙江乍浦,1621
103年08月,高雄港,化工原料,江蘇鎮江,2001
103年08月,高雄港,化工原料,江蘇張家港,1967
103年08月,高雄港,化工原料,福建漳州,11045
103年08月,高雄港,汽油,廣東南沙,17653
103年08月,高雄港,鋼材,福建廈門,75
103年08月,高雄港,白蠟油,江蘇常州,1978
103年08月,高雄港,白蠟油,江蘇南京,2552
103年08月,高雄港,其他,江蘇南通,2416
103年09月,高雄港,化工原料,江蘇常熟,907
103年09月,高雄港,化工原料,廣東東莞,6696
103年09月,高雄港,化工原料,廣東惠州,1799
103年09月,高雄港,化工原料,江蘇江陰,992
103年09月,高雄港,化工原料,浙江寧波,24894
103年09月,高雄港,化工原料,福建泉州,1000
103年09月,高雄港,化工原料,江蘇太倉,2957
103年09月,高雄港,化工原料,江蘇儀徵,1513
103年09月,高雄港,化工原料,浙江乍浦,5645
103年09月,高雄港,化工原料,江蘇鎮江,2499
103年09月,高雄港,化工原料,江蘇張家港,14475
103年09月,高雄港,化工原料,福建漳州,10931
103年09月,高雄港,鋼材,上海,33
103年09月,高雄港,白蠟油,江蘇南京,4645
103年09月,高雄港,白蠟油,廣東珠海,1551
103年09月,高雄港,其他,廣東媽灣,63
103年09月,高雄港,其他,江蘇南京,1337
103年09月,高雄港,其他,江蘇儀徵,2011
103年10月,高雄港,化工原料,廣東東莞,7529
103年10月,高雄港,化工原料,廣東惠州,1680
103年10月,高雄港,化工原料,浙江寧波,4001
103年10月,高雄港,化工原料,江蘇太倉,2600
103年10月,高雄港,化工原料,江蘇鎮江,1490
103年10月,高雄港,化工原料,江蘇張家港,2019
103年10月,高雄港,化工原料,廣東珠海,4773
103年10月,高雄港,化工原料,福建漳州,10775
103年10月,高雄港,白蠟油,江蘇常州,954
103年10月,高雄港,白蠟油,江蘇南京,4065
103年10月,高雄港,其他,廣東茂名,2917
103年10月,高雄港,其他,江蘇南通,9940
103年10月,高雄港,其他,上海,12000
103年10月,高雄港,其他,江蘇泰州,2013
103年10月,高雄港,其他,江蘇儀徵,3144
103年11月,高雄港,化工原料,廣東東莞,9316
103年11月,高雄港,化工原料,江蘇江陰,1001
103年11月,高雄港,化工原料,江蘇連雲港,1602
103年11月,高雄港,化工原料,浙江寧波,7946
103年11月,高雄港,化工原料,廣東南沙,4490
103年11月,高雄港,化工原料,山東日照,4971
103年11月,高雄港,化工原料,天津,4842
103年11月,高雄港,化工原料,浙江乍浦,1742
103年11月,高雄港,化工原料,江蘇張家港,8327
103年11月,高雄港,化工原料,福建漳州,5901
103年11月,高雄港,鋼材,福建廈門,72
103年11月,高雄港,白蠟油,江蘇南京,3890
103年11月,高雄港,其他,江蘇南通,7200
103年11月,高雄港,其他,上海,6200
103年11月,高雄港,其他,江蘇儀徵,3089
103年11月,高雄港,其他,江蘇鎮江,2221
103年11月,高雄港,其他,廣東珠海,2922
103年12月,高雄港,化工原料,江蘇常州,3143
103年12月,高雄港,化工原料,廣東東莞,1040
103年12月,高雄港,化工原料,江蘇江陰,1001
103年12月,高雄港,化工原料,浙江寧波,7042
103年12月,高雄港,化工原料,山東日照,2516
103年12月,高雄港,化工原料,上海,1201
103年12月,高雄港,化工原料,天津,12017
103年12月,高雄港,化工原料,江蘇鎮江,2004
103年12月,高雄港,化工原料,江蘇張家港,10327
103年12月,高雄港,化工原料,福建漳州,15332
103年12月,高雄港,汽油,廣東東莞,9436
103年12月,高雄港,汽油,廣東珠海,9850
103年12月,高雄港,白蠟油,江蘇常州,1047
103年12月,高雄港,白蠟油,江蘇南京,3021
104年01月,高雄港,化工原料,廣東東莞,3887
104年01月,高雄港,化工原料,江蘇江陰,2006
104年01月,高雄港,化工原料,浙江寧波,2932
104年01月,高雄港,化工原料,天津,4210
104年01月,高雄港,化工原料,江蘇儀徵,1632
104年01月,高雄港,化工原料,江蘇鎮江,2502
104年01月,高雄港,化工原料,江蘇張家港,4132
104年01月,高雄港,化工原料,福建漳州,9978
104年01月,高雄港,鋼材,上海,51
104年01月,高雄港,白蠟油,江蘇南京,1910
104年01月,高雄港,白蠟油,江蘇南通,1045
104年01月,高雄港,其他,江蘇南京,1350
104年02月,高雄港,化工原料,廣東東莞,15526
104年02月,高雄港,化工原料,江蘇江陰,2001
104年02月,高雄港,化工原料,福建泉州,2993
104年02月,高雄港,化工原料,天津,5195
104年02月,高雄港,化工原料,海南洋浦,7474
104年02月,高雄港,化工原料,江蘇張家港,19571
104年02月,高雄港,化工原料,福建漳州,4912
104年02月,高雄港,鋼材,上海,154
104年02月,高雄港,白蠟油,江蘇南京,2607
104年02月,高雄港,其他,江蘇泰州,4048
104年03月,高雄港,化工原料,江蘇常熟,6487
104年03月,高雄港,化工原料,上海漕涇,1909
104年03月,高雄港,化工原料,廣東東莞,6839
104年03月,高雄港,化工原料,江蘇江陰,3949
104年03月,高雄港,化工原料,浙江寧波,5006
