時間,貨物別,地區別,臺灣港口,重量(公噸)
108年06月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年06月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年06月,紡織品及其製品,福建福州,臺北港,0
108年06月,"鞋帽傘,羽毛及其製品,人造花",福建福州,臺北港,0
108年06月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
108年06月,卑金屬及其製品,上海,臺北港,82
108年06月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,3
108年06月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,2
108年06月,"機械用具電機設備,電視影像錄音機",福建廈門,臺北港,0
108年06月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,1
108年06月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年06月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
108年07月,化學或有關工業產品,廣西憑祥,臺北港,0
108年07月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年07月,塑膠橡膠及其製品,上海,臺北港,0
108年07月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年07月,紡織品及其製品,廣西憑祥,臺北港,0
108年07月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
108年07月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺北港,0
108年07月,卑金屬及其製品,廣西憑祥,臺北港,0
108年07月,卑金屬及其製品,上海,臺北港,1
108年07月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,0
108年07月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
108年07月,"機械用具電機設備,電視影像錄音機",上海,臺北港,0
108年07月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年07月,車輛航空器船舶運輸設備,上海,臺北港,0
108年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年07月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺北港,0
108年07月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
108年08月,化學或有關工業產品,廣西憑祥,臺北港,0
108年08月,塑膠橡膠及其製品,福建馬尾,臺北港,0
108年08月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年08月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
108年08月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,0
108年08月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年08月,紡織品及其製品,廣西憑祥,臺北港,0
108年08月,紡織品及其製品,福建廈門,臺北港,1
108年08月,卑金屬及其製品,廣西憑祥,臺北港,1
108年08月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,0
108年08月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,1
108年08月,"機械用具電機設備,電視影像錄音機",江蘇張家港,臺北港,525
108年08月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
108年08月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年08月,車輛航空器船舶運輸設備,福建廈門,臺北港,0
108年08月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年08月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,1
108年09月,化學或有關工業產品,廣西憑祥,臺北港,0
108年09月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年09月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
108年09月,紡織品及其製品,廣西憑祥,臺北港,0
108年09月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
108年09月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣西憑祥,臺北港,1
108年09月,卑金屬及其製品,廣西憑祥,臺北港,0
108年09月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,3
108年09月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
108年09月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年09月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年09月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
108年10月,化學或有關工業產品,廣西憑祥,臺北港,0
108年10月,塑膠橡膠及其製品,福建馬尾,臺北港,2
108年10月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年10月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
108年10月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年10月,紡織品及其製品,廣西憑祥,臺北港,1
108年10月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
108年10月,卑金屬及其製品,廣西憑祥,臺北港,0
108年10月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,3
108年10月,"機械用具電機設備,電視影像錄音機",上海,臺北港,236
108年10月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,39
108年10月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年10月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年10月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺北港,0
108年10月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
108年11月,化學或有關工業產品,廣西憑祥,臺北港,0
108年11月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年11月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
108年11月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年11月,紡織品及其製品,廣西憑祥,臺北港,0
108年11月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
108年11月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣西憑祥,臺北港,0
108年11月,卑金屬及其製品,廣西憑祥,臺北港,0
108年11月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,5
108年11月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,48
108年11月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
108年11月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年11月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,1
108年12月,塑膠橡膠及其製品,福建馬尾,臺北港,4
108年12月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
108年12月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
108年12月,紡織品及其製品,廣西憑祥,臺北港,0
108年12月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,臺北港,1
108年12月,卑金屬及其製品,廣西憑祥,臺北港,0
108年12月,卑金屬及其製品,廣東鹽田,臺北港,0
108年12月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,3
108年12月,"機械用具電機設備,電視影像錄音機",上海,臺北港,192
108年12月,"機械用具電機設備,電視影像錄音機",廣東鹽田,臺北港,2
108年12月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
108年12月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
108年12月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
109年01月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
109年01月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
109年01月,紡織品及其製品,廣西憑祥,臺北港,0
109年01月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
109年01月,"機械用具電機設備,電視影像錄音機",上海,臺北港,0
109年01月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,70
109年01月,"機械用具電機設備,電視影像錄音機",江蘇張家港,臺北港,99
109年01月,車輛航空器船舶運輸設備,江蘇連雲港,臺北港,6
109年01月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
109年01月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,1
109年01月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
109年02月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
109年02月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,16
109年03月,礦產品,福建泉州,臺北港,0
109年03月,化學或有關工業產品,福建泉州,臺北港,0
109年03月,塑膠橡膠及其製品,福建馬尾,臺北港,4
109年03月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
109年03月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
109年03月,卑金屬及其製品,福建泉州,臺北港,0
109年03月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
109年03月,"機械用具電機設備,電視影像錄音機",福建泉州,臺北港,0
109年03月,"機械用具電機設備,電視影像錄音機",江蘇張家港,臺北港,767
109年03月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
109年03月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
109年03月,車輛航空器船舶運輸設備,福建泉州,臺北港,0
109年03月,"家具玩具運動用品,雜項製品",福建泉州,臺北港,0
109年04月,塑膠橡膠及其製品,福建馬尾,臺北港,6
109年04月,"木漿紙漿,紙及紙板及其製品",福建泉州,臺北港,0
109年04月,紡織品及其製品,福建泉州,臺北港,0
109年04月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺北港,1
109年04月,卑金屬及其製品,福建泉州,臺北港,0
109年04月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,4
109年04月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,1
109年04月,"機械用具電機設備,電視影像錄音機",上海浦東機場,臺北港,0
109年04月,"機械用具電機設備,電視影像錄音機",福建泉州,臺北港,0
109年04月,"機械用具電機設備,電視影像錄音機",浙江溫州,臺北港,0
109年04月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,38
109年04月,"機械用具電機設備,電視影像錄音機",江蘇張家港,臺北港,272
109年04月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
109年04月,車輛航空器船舶運輸設備,福建泉州,臺北港,0
109年04月,車輛航空器船舶運輸設備,浙江溫州,臺北港,0
109年04月,"光學照相電影計量檢查儀器,鐘錶樂器",福建馬尾,臺北港,0
109年04月,"光學照相電影計量檢查儀器,鐘錶樂器",福建泉州,臺北港,0
109年04月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
109年05月,化學或有關工業產品,福建泉州,臺北港,0
109年05月,塑膠橡膠及其製品,福建馬尾,臺北港,2
109年05月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,0
109年05月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建泉州,臺北港,0
109年05月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,0
109年05月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
109年05月,"機械用具電機設備,電視影像錄音機",福建泉州,臺北港,1
109年05月,"機械用具電機設備,電視影像錄音機",上海,臺北港,583
109年05月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
109年05月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
109年05月,車輛航空器船舶運輸設備,福建泉州,臺北港,0
109年05月,車輛航空器船舶運輸設備,上海,臺北港,11
109年05月,車輛航空器船舶運輸設備,浙江溫州,臺北港,0
109年05月,車輛航空器船舶運輸設備,福建廈門,臺北港,0
109年06月,塑膠橡膠及其製品,福建馬尾,臺北港,3
109年06月,"機械用具電機設備,電視影像錄音機",上海,臺北港,295
109年06月,"機械用具電機設備,電視影像錄音機",廣東鹽田,臺北港,1
109年06月,"機械用具電機設備,電視影像錄音機",江蘇張家港,臺北港,232
109年06月,車輛航空器船舶運輸設備,福建馬尾,臺北港,1
109年06月,車輛航空器船舶運輸設備,上海,臺北港,22
109年07月,塑膠橡膠及其製品,福建馬尾,臺北港,3
109年07月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
109年07月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
109年07月,紡織品及其製品,廣西憑祥,臺北港,0
109年07月,紡織品及其製品,福建泉州,臺北港,0
109年07月,"鞋帽傘,羽毛及其製品,人造花",福建廈門,臺北港,1
109年07月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣西憑祥,臺北港,0
109年07月,"珍珠寶石貴金屬,仿首飾",廣西憑祥,臺北港,0
109年07月,卑金屬及其製品,廣西憑祥,臺北港,0
109年07月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,3
109年07月,"機械用具電機設備,電視影像錄音機",福建泉州,臺北港,0
109年07月,"機械用具電機設備,電視影像錄音機",天津新港,臺北港,62
109年07月,"機械用具電機設備,電視影像錄音機",河北涿州,臺北港,1
109年07月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
109年07月,車輛航空器船舶運輸設備,福建泉州,臺北港,0
109年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
109年07月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東蛇口,臺北港,0
109年07月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
109年08月,化學或有關工業產品,廣西憑祥,臺北港,0
109年08月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
109年08月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
109年08月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
109年08月,紡織品及其製品,廣西憑祥,臺北港,0
109年08月,"鞋帽傘,羽毛及其製品,人造花",廣西憑祥,臺北港,0
109年08月,"機械用具電機設備,電視影像錄音機",廣西憑祥,臺北港,0
109年08月,"機械用具電機設備,電視影像錄音機",上海,臺北港,309
109年08月,"機械用具電機設備,電視影像錄音機",廣東蛇口,臺北港,0
109年08月,"機械用具電機設備,電視影像錄音機",浙江溫州,臺北港,0
109年08月,車輛航空器船舶運輸設備,廣西憑祥,臺北港,0
109年08月,車輛航空器船舶運輸設備,福建泉州,臺北港,0
109年08月,車輛航空器船舶運輸設備,廣東蛇口,臺北港,0
109年08月,車輛航空器船舶運輸設備,浙江溫州,臺北港,0
109年08月,"光學照相電影計量檢查儀器,鐘錶樂器",廣西憑祥,臺北港,0
109年08月,"光學照相電影計量檢查儀器,鐘錶樂器",浙江溫州,臺北港,0
109年08月,"家具玩具運動用品,雜項製品",廣西憑祥,臺北港,0
109年09月,塑膠橡膠及其製品,福建馬尾,臺北港,0
109年09月,塑膠橡膠及其製品,廣西憑祥,臺北港,0
109年09月,"皮革毛衣及其製品,旅行用物品",廣西憑祥,臺北港,0
109年09月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,0
109年09月,"木漿紙漿,紙及紙板及其製品",廣西憑祥,臺北港,0
