時間,臺灣港口,貨物別,地區別,重量(公噸)
104年08月,基隆港,"機械用具電機設備,電視影像錄音機",澳洲,2
104年08月,基隆港,"機械用具電機設備,電視影像錄音機",德國,3
104年08月,基隆港,"家具玩具運動用品,雜項製品",澳洲,0
104年09月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,11
104年09月,基隆港,"家具玩具運動用品,雜項製品",美國,1
104年10月,基隆港,植物產品,香港,0
104年10月,基隆港,植物產品,美國,0
104年10月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,10
104年10月,基隆港,"調製食品,飲料,煙酒類",香港,1
104年10月,基隆港,化學或有關工業產品,香港,0
104年10月,基隆港,"家具玩具運動用品,雜項製品",美國,3
104年11月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,12
104年11月,基隆港,塑膠橡膠及其製品,中國大陸,0
104年12月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,10
104年12月,基隆港,"調製食品,飲料,煙酒類",英國,0
104年12月,基隆港,"調製食品,飲料,煙酒類",香港,0
104年12月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",亞洲其他,0
104年12月,基隆港,"機械用具電機設備,電視影像錄音機",香港,0
104年12月,基隆港,"機械用具電機設備,電視影像錄音機",菲律賓,1
104年12月,基隆港,"家具玩具運動用品,雜項製品",日本,0
105年01月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,13
105年01月,基隆港,"調製食品,飲料,煙酒類",斯里蘭卡,0
105年01月,基隆港,化學或有關工業產品,斯里蘭卡,0
105年01月,基隆港,塑膠橡膠及其製品,斯里蘭卡,0
105年01月,基隆港,塑膠橡膠及其製品,越南,1
105年01月,基隆港,"皮革毛衣及其製品,旅行用物品",斯里蘭卡,0
105年01月,基隆港,"木及木製品,軟木及軟木製品",斯里蘭卡,0
105年01月,基隆港,"木漿紙漿,紙及紙板及其製品",斯里蘭卡,0
105年01月,基隆港,"木漿紙漿,紙及紙板及其製品",越南,0
105年01月,基隆港,紡織品及其製品,斯里蘭卡,0
105年01月,基隆港,"鞋帽傘,羽毛及其製品,人造花",斯里蘭卡,0
105年01月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",斯里蘭卡,0
105年01月,基隆港,車輛航空器船舶運輸設備,南美洲其他,4
105年01月,基隆港,"家具玩具運動用品,雜項製品",斯里蘭卡,0
105年02月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
105年03月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
105年03月,基隆港,"調製食品,飲料,煙酒類",中國大陸,0
105年03月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年03月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",亞洲其他,0
105年04月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,12
105年04月,基隆港,化學或有關工業產品,香港,0
105年04月,基隆港,化學或有關工業產品,韓國,0
105年04月,基隆港,化學或有關工業產品,新加坡,1
105年04月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年05月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,9
105年05月,基隆港,化學或有關工業產品,菲律賓,0
105年05月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年05月,基隆港,"家具玩具運動用品,雜項製品",美國,1
105年06月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
105年06月,基隆港,化學或有關工業產品,菲律賓,1
105年06月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年06月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年07月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,5
105年07月,基隆港,塑膠橡膠及其製品,亞洲其他,0
105年07月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年07月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年08月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
105年08月,基隆港,塑膠橡膠及其製品,亞洲其他,0
105年08月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年08月,基隆港,"機械用具電機設備,電視影像錄音機",香港,0
105年08月,基隆港,"機械用具電機設備,電視影像錄音機",美國,0
105年08月,基隆港,車輛航空器船舶運輸設備,南美洲其他,1
105年09月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
105年10月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
105年10月,基隆港,化學或有關工業產品,香港,0
105年10月,基隆港,化學或有關工業產品,菲律賓,2
105年10月,基隆港,化學或有關工業產品,新加坡,1
105年10月,基隆港,"機械用具電機設備,電視影像錄音機",香港,0
105年11月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,5
105年11月,基隆港,塑膠橡膠及其製品,亞洲其他,0
105年12月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
105年12月,基隆港,化學或有關工業產品,菲律賓,0
105年12月,基隆港,塑膠橡膠及其製品,亞洲其他,0
105年12月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,1
105年12月,基隆港,"機械用具電機設備,電視影像錄音機",美國,0
105年12月,基隆港,"機械用具電機設備,電視影像錄音機",越南,0
106年01月,基隆港,植物產品,歐洲其他,0
106年01月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
106年01月,基隆港,化學或有關工業產品,中國大陸,0
106年01月,基隆港,化學或有關工業產品,香港,0
106年01月,基隆港,化學或有關工業產品,新加坡,0
106年01月,基隆港,化學或有關工業產品,泰國,0
106年01月,基隆港,"鞋帽傘,羽毛及其製品,人造花",印尼,1
106年02月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,5
106年02月,基隆港,卑金屬及其製品,亞洲其他,0
106年02月,基隆港,"家具玩具運動用品,雜項製品",日本,0
106年03月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,5
106年03月,基隆港,塑膠橡膠及其製品,泰國,0
106年03月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,1
106年03月,基隆港,"機械用具電機設備,電視影像錄音機",印尼,0
106年03月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
106年04月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,5
106年04月,基隆港,化學或有關工業產品,香港,0
106年04月,基隆港,化學或有關工業產品,菲律賓,0
106年04月,基隆港,化學或有關工業產品,新加坡,0
106年04月,基隆港,塑膠橡膠及其製品,泰國,0
106年04月,基隆港,紡織品及其製品,亞洲其他,0
106年04月,基隆港,卑金屬及其製品,香港,14
106年04月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
106年04月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
106年05月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
106年05月,基隆港,化學或有關工業產品,新加坡,0
106年05月,基隆港,"機械用具電機設備,電視影像錄音機",香港,1
106年05月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
106年05月,基隆港,"機械用具電機設備,電視影像錄音機",越南,0
106年06月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
106年06月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
106年06月,基隆港,紡織品及其製品,亞洲其他,0
106年07月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
106年07月,基隆港,塑膠橡膠及其製品,韓國,0
106年07月,基隆港,塑膠橡膠及其製品,沙烏地阿拉伯,0
106年07月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
106年07月,基隆港,"木漿紙漿,紙及紙板及其製品",韓國,0
106年07月,基隆港,紡織品及其製品,亞洲其他,0
106年07月,基隆港,紡織品及其製品,韓國,0
106年07月,基隆港,卑金屬及其製品,韓國,0
106年07月,基隆港,卑金屬及其製品,沙烏地阿拉伯,0
106年07月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
106年07月,基隆港,"機械用具電機設備,電視影像錄音機",韓國,1
106年07月,基隆港,"機械用具電機設備,電視影像錄音機",沙烏地阿拉伯,0
106年07月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
106年07月,基隆港,"機械用具電機設備,電視影像錄音機",越南,0
106年07月,基隆港,"光學照相電影計量檢查儀器,鐘錶樂器",沙烏地阿拉伯,0
106年07月,基隆港,"家具玩具運動用品,雜項製品",韓國,0
106年08月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
106年08月,基隆港,化學或有關工業產品,沙烏地阿拉伯,0
106年08月,基隆港,塑膠橡膠及其製品,沙烏地阿拉伯,0
106年08月,基隆港,塑膠橡膠及其製品,泰國,0
106年08月,基隆港,"木及木製品,軟木及軟木製品",香港,0
106年08月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",香港,0
106年08月,基隆港,卑金屬及其製品,亞洲其他,0
106年08月,基隆港,卑金屬及其製品,沙烏地阿拉伯,0
106年08月,基隆港,"機械用具電機設備,電視影像錄音機",香港,0
106年08月,基隆港,"機械用具電機設備,電視影像錄音機",菲律賓,1
106年08月,基隆港,"機械用具電機設備,電視影像錄音機",沙烏地阿拉伯,0
106年08月,基隆港,"機械用具電機設備,電視影像錄音機",泰國,0
106年08月,基隆港,"光學照相電影計量檢查儀器,鐘錶樂器",沙烏地阿拉伯,0
106年08月,基隆港,"家具玩具運動用品,雜項製品",香港,0
106年09月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
106年10月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
106年10月,基隆港,化學或有關工業產品,香港,0
106年10月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
106年10月,基隆港,卑金屬及其製品,亞洲其他,0
106年10月,基隆港,"機械用具電機設備,電視影像錄音機",越南,1
106年10月,基隆港,"家具玩具運動用品,雜項製品",日本,0
106年11月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,9
106年11月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
106年12月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,9
106年12月,基隆港,化學或有關工業產品,菲律賓,0
106年12月,基隆港,化學或有關工業產品,新加坡,0
106年12月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
107年01月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,6
107年01月,基隆港,化學或有關工業產品,中國大陸,0
107年01月,基隆港,化學或有關工業產品,菲律賓,0
107年01月,基隆港,化學或有關工業產品,新加坡,1
107年01月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
107年01月,基隆港,"機械用具電機設備,電視影像錄音機",印度,0
107年02月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
107年02月,基隆港,化學或有關工業產品,菲律賓,1
107年02月,基隆港,化學或有關工業產品,新加坡,2
107年02月,基隆港,"機械用具電機設備,電視影像錄音機",菲律賓,88
107年03月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,9
107年03月,基隆港,"調製食品,飲料,煙酒類",韓國,1750
107年03月,基隆港,化學或有關工業產品,中國大陸,14
107年03月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
107年03月,基隆港,紡織品及其製品,香港,1
107年03月,基隆港,"機械用具電機設備,電視影像錄音機",日本,0
107年04月,基隆港,植物產品,法國,0
107年04月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
107年04月,基隆港,化學或有關工業產品,中國大陸,31
107年04月,基隆港,化學或有關工業產品,馬來西亞,0
107年04月,基隆港,化學或有關工業產品,新加坡,1
107年04月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
107年04月,基隆港,"機械用具電機設備,電視影像錄音機",亞洲其他,1
107年05月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
107年05月,基隆港,化學或有關工業產品,中國大陸,17
107年05月,基隆港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
107年05月,基隆港,"機械用具電機設備,電視影像錄音機",越南,2
107年06月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,10
107年06月,基隆港,化學或有關工業產品,中國大陸,1
107年06月,基隆港,化學或有關工業產品,新加坡,0
107年06月,基隆港,塑膠橡膠及其製品,中國大陸,0
107年06月,基隆港,"木漿紙漿,紙及紙板及其製品",中國大陸,0
107年06月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",中國大陸,0
107年06月,基隆港,卑金屬及其製品,中國大陸,0
107年06月,基隆港,"機械用具電機設備,電視影像錄音機",中國大陸,0
107年06月,基隆港,"機械用具電機設備,電視影像錄音機",印尼,0
107年06月,基隆港,車輛航空器船舶運輸設備,中國大陸,0
107年07月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
107年07月,基隆港,化學或有關工業產品,中國大陸,0
107年07月,基隆港,化學或有關工業產品,伊朗,2
107年07月,基隆港,"石料水泥石棉等材料之製品,陶瓷,玻璃",中國大陸,0
107年07月,基隆港,卑金屬及其製品,中國大陸,0
107年08月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,7
107年08月,基隆港,化學或有關工業產品,中國大陸,0
107年08月,基隆港,化學或有關工業產品,新加坡,0
107年09月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
107年09月,基隆港,化學或有關工業產品,中國大陸,0
107年09月,基隆港,化學或有關工業產品,香港,0
107年09月,基隆港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,0
107年10月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,8
107年10月,基隆港,化學或有關工業產品,中國大陸,24
107年10月,基隆港,化學或有關工業產品,馬來西亞,0
107年10月,基隆港,化學或有關工業產品,菲律賓,0
107年11月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,13
107年12月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,12
107年12月,基隆港,塑膠橡膠及其製品,中國大陸,1
108年01月,基隆港,"調製食品,飲料,煙酒類",亞洲其他,10
108年01月,基隆港,化學或有關工業產品,中國大陸,0
