時間,國內/國外,地區別,臺灣港口,船種,載貨噸數
099年07月,國外,南非,高雄港,貨櫃輪,9220
099年07月,國外,日本,高雄港,冷藏輪,1
099年07月,國外,馬紹爾群島,高雄港,冷藏輪,148
099年07月,國外,大洋洲其他,高雄港,冷藏輪,81
099年07月,國外,新加坡,高雄港,冷藏輪,400
099年07月,國外,南非,高雄港,冷藏輪,201
099年07月,國內,基隆港,高雄港,油輪,36000
099年07月,國內,臺中港,高雄港,油輪,153000
099年07月,國內,花蓮港,高雄港,油輪,35000
099年07月,國內,蘇澳港,高雄港,油輪,23000
099年07月,國內,臺北港,高雄港,油輪,36400
099年07月,國內,馬公港,高雄港,油輪,15592
099年07月,國內,深澳港,高雄港,油輪,100700
099年07月,國內,小琉球,高雄港,油輪,990
099年07月,國內,環島其他,高雄港,油輪,6000
099年07月,國外,澳洲,高雄港,油輪,6461
099年07月,國外,中國大陸,高雄港,油輪,21317
099年07月,國外,埃及,高雄港,油輪,254
099年07月,國外,印尼,高雄港,油輪,61306
099年07月,國外,約旦,高雄港,油輪,903
099年07月,國外,日本,高雄港,油輪,9261
099年07月,國外,韓國,高雄港,油輪,10134
099年07月,國外,馬來西亞,高雄港,油輪,3943
099年07月,國外,菲律賓,高雄港,油輪,3965
099年07月,國外,新加坡,高雄港,油輪,82742
099年07月,國外,美國,高雄港,油輪,40572
099年07月,國外,越南,高雄港,油輪,124138
099年07月,國外,孟加拉,高雄港,散裝輪,2742
099年07月,國外,巴西,高雄港,散裝輪,4477
099年07月,國外,中國大陸,高雄港,散裝輪,6000
099年07月,國外,香港,高雄港,散裝輪,4118
099年07月,國外,印尼,高雄港,散裝輪,2109
099年07月,國外,韓國,高雄港,散裝輪,10086
099年07月,國外,墨西哥,高雄港,散裝輪,11373
099年07月,國外,馬來西亞,高雄港,散裝輪,3666
099年07月,國外,美國,高雄港,散裝輪,4178
099年07月,國外,越南,高雄港,散裝輪,2800
099年07月,國內,馬公港,高雄港,乾貨輪,4362
099年07月,國內,金門港,高雄港,乾貨輪,16846
099年07月,國內,外島其他,高雄港,乾貨輪,156
099年07月,國外,阿拉伯聯合大公國,高雄港,乾貨輪,4725
099年07月,國外,澳洲,高雄港,乾貨輪,20223
099年07月,國外,孟加拉,高雄港,乾貨輪,6755
099年07月,國外,比利時,高雄港,乾貨輪,5392
099年07月,國外,巴西,高雄港,乾貨輪,307
099年07月,國外,中美洲其他,高雄港,乾貨輪,79
099年07月,國外,加拿大,高雄港,乾貨輪,9475
099年07月,國外,中國大陸,高雄港,乾貨輪,107891
099年07月,國外,非洲其他,高雄港,乾貨輪,13
099年07月,國外,法國,高雄港,乾貨輪,86
099年07月,國外,香港,高雄港,乾貨輪,28041
099年07月,國外,印尼,高雄港,乾貨輪,20475
099年07月,國外,印度,高雄港,乾貨輪,102
099年07月,國外,義大利,高雄港,乾貨輪,4
099年07月,國外,日本,高雄港,乾貨輪,67391
099年07月,國外,韓國,高雄港,乾貨輪,28568
099年07月,國外,墨西哥,高雄港,乾貨輪,18
099年07月,國外,馬來西亞,高雄港,乾貨輪,35271
099年07月,國外,菲律賓,高雄港,乾貨輪,33239
099年07月,國外,俄羅斯,高雄港,乾貨輪,11
099年07月,國外,南美洲其他,高雄港,乾貨輪,78
099年07月,國外,沙烏地阿拉伯,高雄港,乾貨輪,5403
099年07月,國外,新加坡,高雄港,乾貨輪,10986
099年07月,國外,泰國,高雄港,乾貨輪,19358
099年07月,國外,土耳其,高雄港,乾貨輪,32
099年07月,國外,歐洲其他,高雄港,乾貨輪,32
099年07月,國外,烏克蘭,高雄港,乾貨輪,107
099年07月,國外,美國,高雄港,乾貨輪,20619
099年07月,國外,越南,高雄港,乾貨輪,29677
099年07月,國外,澳洲,高雄港,多用途船,4632
099年07月,國外,中國大陸,高雄港,多用途船,20788
099年07月,國外,法國,高雄港,多用途船,2
099年07月,國外,印尼,高雄港,多用途船,2483
099年07月,國外,伊朗,高雄港,多用途船,2001
099年07月,國外,韓國,高雄港,多用途船,4025
099年07月,國外,馬紹爾群島,高雄港,多用途船,29
099年07月,國外,大洋洲其他,高雄港,多用途船,202
099年07月,國外,泰國,高雄港,多用途船,864
099年07月,國外,越南,高雄港,多用途船,502
099年07月,國外,中美洲其他,高雄港,化學船,2000
099年07月,國外,中國大陸,高雄港,化學船,41449
099年07月,國外,印度,高雄港,化學船,5203
099年07月,國外,伊朗,高雄港,化學船,2012
099年07月,國外,韓國,高雄港,化學船,503
099年07月,國外,墨西哥,高雄港,化學船,2945
099年07月,國外,馬來西亞,高雄港,化學船,593
099年07月,國外,菲律賓,高雄港,化學船,1825
099年07月,國外,泰國,高雄港,化學船,957
099年07月,國外,美國,高雄港,化學船,2040
099年07月,國外,越南,高雄港,化學船,1534
099年07月,國外,韓國,高雄港,其他專用貨船,11302
099年08月,國內,馬公港,高雄港,客貨輪,1124
099年08月,國內,七美港,高雄港,客貨輪,38
099年08月,國外,亞洲其他,高雄港,貨櫃輪,16981
099年08月,國外,阿拉伯聯合大公國,高雄港,貨櫃輪,21141
099年08月,國外,阿根廷,高雄港,貨櫃輪,4031
099年08月,國外,澳洲,高雄港,貨櫃輪,38795
099年08月,國外,孟加拉,高雄港,貨櫃輪,20366
099年08月,國外,比利時,高雄港,貨櫃輪,12763
099年08月,國外,巴林,高雄港,貨櫃輪,362
099年08月,國外,百慕達,高雄港,貨櫃輪,18
099年08月,國外,巴西,高雄港,貨櫃輪,25665
099年08月,國外,巴哈馬,高雄港,貨櫃輪,0
099年08月,國外,中美洲其他,高雄港,貨櫃輪,4748
099年08月,國外,加拿大,高雄港,貨櫃輪,25915
099年08月,國外,瑞士,高雄港,貨櫃輪,1052
099年08月,國外,象牙海岸,高雄港,貨櫃輪,205
099年08月,國外,智利,高雄港,貨櫃輪,1707
099年08月,國外,中國大陸,高雄港,貨櫃輪,338924
099年08月,國外,德國,高雄港,貨櫃輪,35693
099年08月,國外,多明尼加,高雄港,貨櫃輪,1571
099年08月,國外,愛沙尼亞,高雄港,貨櫃輪,1923
099年08月,國外,埃及,高雄港,貨櫃輪,10358
099年08月,國外,西班牙,高雄港,貨櫃輪,11789
099年08月,國外,非洲其他,高雄港,貨櫃輪,28671
099年08月,國外,芬蘭,高雄港,貨櫃輪,2343
099年08月,國外,法國,高雄港,貨櫃輪,7919
099年08月,國外,英國,高雄港,貨櫃輪,25992
099年08月,國外,香港,高雄港,貨櫃輪,112178
099年08月,國外,印尼,高雄港,貨櫃輪,36067
099年08月,國外,印度,高雄港,貨櫃輪,89616
099年08月,國外,伊朗,高雄港,貨櫃輪,22640
099年08月,國外,義大利,高雄港,貨櫃輪,33557
099年08月,國外,約旦,高雄港,貨櫃輪,2668
099年08月,國外,日本,高雄港,貨櫃輪,55012
099年08月,國外,韓國,高雄港,貨櫃輪,26613
099年08月,國外,科威特,高雄港,貨櫃輪,1764
099年08月,國外,斯里蘭卡,高雄港,貨櫃輪,6302
099年08月,國外,馬紹爾群島,高雄港,貨櫃輪,42
099年08月,國外,墨西哥,高雄港,貨櫃輪,12467
099年08月,國外,馬來西亞,高雄港,貨櫃輪,51353
099年08月,國外,奈及利亞,高雄港,貨櫃輪,2029
099年08月,國外,荷蘭,高雄港,貨櫃輪,28440
099年08月,國外,紐西蘭,高雄港,貨櫃輪,6559
099年08月,國外,阿曼,高雄港,貨櫃輪,877
099年08月,國外,大洋洲其他,高雄港,貨櫃輪,1726
099年08月,國外,巴拿馬,高雄港,貨櫃輪,4492
099年08月,國外,秘魯,高雄港,貨櫃輪,1819
099年08月,國外,菲律賓,高雄港,貨櫃輪,41853
099年08月,國外,巴基斯坦,高雄港,貨櫃輪,12669
099年08月,國外,波多黎各,高雄港,貨櫃輪,782
099年08月,國外,卡達,高雄港,貨櫃輪,698
099年08月,國外,俄羅斯,高雄港,貨櫃輪,11792
099年08月,國外,南美洲其他,高雄港,貨櫃輪,9455
099年08月,國外,沙烏地阿拉伯,高雄港,貨櫃輪,15831
099年08月,國外,瑞典,高雄港,貨櫃輪,6958
099年08月,國外,新加坡,高雄港,貨櫃輪,20379
099年08月,國外,敘利亞,高雄港,貨櫃輪,4108
099年08月,國外,泰國,高雄港,貨櫃輪,48569
099年08月,國外,土耳其,高雄港,貨櫃輪,17991
099年08月,國外,歐洲其他,高雄港,貨櫃輪,27173
099年08月,國外,烏克蘭,高雄港,貨櫃輪,2415
099年08月,國外,美國,高雄港,貨櫃輪,236901
099年08月,國外,委內瑞拉,高雄港,貨櫃輪,1610
099年08月,國外,越南,高雄港,貨櫃輪,85584
099年08月,國外,葉門,高雄港,貨櫃輪,323
099年08月,國外,南非,高雄港,貨櫃輪,15910
099年08月,國外,中國大陸,高雄港,冷藏輪,8
099年08月,國外,日本,高雄港,冷藏輪,7
099年08月,國外,大洋洲其他,高雄港,冷藏輪,1001
099年08月,國內,基隆港,高雄港,油輪,124700
